iers_name, num_ses, obs_len, mean_epoch, beg_epoch, end_epoch, mean_ra, sigma_ra, mean_dec, sigma_dec
1853-179,   5, 13.7, 2014.20, 2004.40, 2018.11, 283.9849111345, 0.143, -17.9119262366, 0.847
1853-226,   6,  4.8, 2018.07, 2014.41, 2019.25, 284.1519312128, 0.235, -22.6046447509, 0.259
1854+061,   4, 16.0, 2012.14, 2002.37, 2018.33, 284.1326618347, 0.420,  +6.1713238304, 0.200
1854-210,   3,  2.3, 2018.25, 2016.92, 2019.22, 284.3153145289, 0.076, -20.9746694246, 0.409
1855+031,   4, 11.7, 2013.33, 2006.66, 2018.35, 284.5098031757, 0.457,  +3.2211948641, 0.966
1855+163,   3, 11.5, 2013.40, 2007.03, 2018.57, 284.3566481765, 0.048, +16.4155111401, 0.167
1855-252,   3, 14.2, 2011.60, 2004.40, 2018.61, 284.5794907974, 0.152, -25.1807542192, 0.290
1856+737,  28, 31.1, 2000.85, 1987.59, 2018.73, 283.7387495926, 0.119, +73.8555297249, 0.046
1856-252,   6, 10.3, 2017.06, 2008.96, 2019.25, 284.7709921154, 0.051, -25.1630858877, 0.091
1857-014,   2,  4.4, 2016.64, 2014.44, 2018.84, 284.9182223743, 0.312,  -1.3634333566, 0.452
1858+269,   3, 22.3, 2009.84, 1996.37, 2018.72, 285.2021413505, 0.056, +27.0326587132, 0.051
1858+273,   3, 22.3, 2009.84, 1996.37, 2018.72, 285.1444888149, 0.143, +27.3752544480, 0.159
1858-177,   3,  1.5, 2017.48, 2016.74, 2018.23, 285.2751046161, 0.157, -17.6447568719, 0.348
1858-212,   2,  4.3, 2016.54, 2014.41, 2018.67, 285.2685581609, 0.048, -21.2003237974, 0.372
1858-255,   7, 13.9, 2015.72, 2005.36, 2019.25, 285.3838598268, 0.124, -25.4706189841, 0.162
1859-050,   2,  4.4, 2016.66, 2014.44, 2018.88, 285.6106542996, 0.102,  -4.9673204084, 0.178
1901+016,   4, 11.4, 2014.23, 2006.93, 2018.35, 285.9710967653, 0.150,  +1.7573079985, 0.036
1901+155,  14, 23.4, 2010.36, 1996.00, 2019.36, 286.0598380663, 0.104, +15.6106809656, 0.093
1901+319,  75, 28.2, 2006.12, 1991.48, 2019.71, 285.7330787295, 0.062, +31.9949171408, 0.034
1902+556,   2, 11.9, 2012.90, 2006.96, 2018.84, 285.7983642918, 0.208, +55.6773470033, 0.001
1902-119,   3, 12.9, 2010.21, 2005.36, 2018.23, 286.3691161861, 0.059, -11.8923372689, 0.255
1902-257,   4,  1.2, 2018.69, 2018.06, 2019.25, 286.2999350695, 0.105, -25.6343140333, 0.110
1903+097,   4,  4.4, 2016.03, 2013.95, 2018.35, 286.4162456857, 0.215,  +9.8690020590, 0.124
1903+196,   3, 13.1, 2012.89, 2005.50, 2018.57, 286.4019670583, 0.048, +19.7189013911, 0.114
1903-802,  24, 30.1, 2003.31, 1988.01, 2018.07, 288.1667462473, 0.364, -80.1683184890, 0.055
1904+013,   5, 22.8, 2006.58, 1995.54, 2018.35, 286.7999840618, 0.272,  +1.4524894012, 0.285
1905+222,   7, 13.2, 2013.14, 2005.52, 2018.72, 287.0258784563, 0.073, +22.3761520992, 0.118
1905-252,   2,  4.1, 2016.63, 2014.59, 2018.67, 287.2018301777, 0.135, -25.1581586336, 0.160
1905-297,   7, 11.0, 2016.53, 2008.25, 2019.25, 287.1226385651, 0.148, -29.7047063302, 0.271
1906-217,   7, 12.3, 2015.78, 2006.96, 2019.25, 287.4381439711, 0.079, -21.6598331826, 0.067
1907+425,   2,  3.9, 2016.55, 2014.59, 2018.50, 287.2064863217, 0.107, +42.5913611540, 0.236
1907-192,   3,  0.8, 2018.52, 2018.23, 2019.06, 287.6510457374, 0.724, -19.1919393142, 1.155
1907-224,   4,  9.7, 2016.69, 2009.58, 2019.25, 287.7398215271, 0.097, -22.3914784077, 0.179
1907-248,   2,  0.0, 2019.24, 2019.22, 2019.25, 287.5646235391, 0.059, -24.7959352752, 0.153
1908+230,   3, 22.5, 2006.42, 1996.20, 2018.72, 287.6880300897, 0.389, +23.0996145580, 0.225
1908+484,  31, 23.7, 2014.96, 1996.61, 2020.35, 287.4440112931, 0.124, +48.5755056428, 0.077
1908-201,1255, 33.5, 2007.67, 1987.12, 2020.65, 287.7902203868, 0.012, -20.1153081087, 0.037
1908-211,   5, 15.2, 2014.96, 2004.33, 2019.54, 287.9747392447, 0.143, -21.0455007065, 0.165
1909+161, 307, 24.7, 2014.01, 1996.00, 2020.66, 287.9927391766, 0.013, +16.1963514687, 0.016
1909+268,   3, 22.4, 2009.85, 1996.37, 2018.73, 287.8961556430, 0.072, +26.9704896450, 0.219
1909+479,   2,  0.2, 2019.82, 2019.75, 2019.90, 287.6424788781, 0.461, +48.0366183010, 0.385
1909-081,   3, 14.5, 2012.57, 2004.40, 2018.88, 288.0297034167, 0.089,  -8.0727505629, 0.200
1909-151,   3, 12.8, 2012.70, 2005.42, 2018.27, 288.0497485973, 0.182, -15.0826511035, 0.308
1909-194,   3, 12.7, 2012.74, 2005.55, 2018.27, 287.9854966744, 0.056, -19.3641562723, 0.101
1910+052,   5, 20.1, 2006.41, 1998.29, 2018.38, 288.2260736129, 0.144,  +5.3001170430, 0.177
1910+375,   4, 22.1, 2007.86, 1996.43, 2018.57, 288.1046817102, 0.087, +37.6768458246, 0.056
1910-298,   7,  3.0, 2018.66, 2016.78, 2019.79, 288.5151418453, 0.065, -29.7957700270, 0.125
1910-365,   3,  5.7, 2015.45, 2013.03, 2018.73, 288.3370393289, 0.291, -36.5053975784, 0.294
1910-451,   6,  2.6, 2017.81, 2016.57, 2019.19, 288.4437952857, 0.211, -45.0532137476, 0.290
1911+013,   3,  3.8, 2016.73, 2014.59, 2018.38, 288.5606394333, 0.022,  +1.4073066716, 0.209
1911+165,   2,  4.0, 2016.59, 2014.60, 2018.58, 288.5602480712, 0.217, +16.6108405767, 0.308
1911+781,   1,  0.0, 2018.73, 2018.73, 2018.73, 287.3289989488, 0.000, +78.2249619229, 0.000
1911-019,   2,  4.3, 2016.74, 2014.60, 2018.88, 288.4130235277, 0.242,  -1.8630663151, 0.499
1911-259,   4,  1.2, 2018.69, 2018.06, 2019.25, 288.7402791538, 0.062, -25.8671040667, 0.042
1913-272,   5, 10.0, 2015.83, 2009.06, 2019.06, 289.0827612484, 0.201, -27.1422942661, 0.497
1914-154,   5, 12.9, 2011.90, 2005.36, 2018.27, 289.2187958341, 0.070, -15.3166865222, 0.032
1914-194,   3, 12.7, 2012.80, 2005.55, 2018.27, 289.4367470999, 0.038, -19.3587798935, 0.310
1914-212,   3, 13.2, 2012.95, 2005.52, 2018.73, 289.2860176127, 0.085, -21.1752122029, 0.339
1915+657,   4, 23.0, 2011.33, 1995.30, 2018.27, 288.8492460744, 0.075, +65.8128856132, 0.106
1916+062,   4,  4.4, 2016.04, 2013.95, 2018.38, 289.8222932943, 0.211,  +6.3285487627, 0.164
1917+495,   3, 13.0, 2012.87, 2005.52, 2018.50, 289.6899150513, 0.183, +49.6322315933, 0.189
1917+552,   3, 24.2, 2004.62, 1994.61, 2018.84, 289.5447919334, 0.014, +55.3440581939, 0.334
1917-248,   8, 13.7, 2015.82, 2005.55, 2019.25, 290.0601291259, 0.114, -24.7516108727, 0.070
1917-386,   3, 13.4, 2012.07, 2005.36, 2018.73, 290.1792069042, 1.004, -38.5183485685, 0.497
1918+019,   3,  3.8, 2016.75, 2014.59, 2018.42, 290.2767627385, 0.223,  +2.0761325739, 0.277
1918+267,   3, 14.9, 2009.86, 2003.82, 2018.73, 290.1212841306, 0.164, +26.8633338358, 0.233
1918-026,   7, 13.4, 2013.35, 2005.50, 2018.92, 290.1802590322, 0.077,  -2.6032238493, 0.172
1918-634,   3,  9.1, 2014.66, 2008.70, 2017.84, 290.8525252193, 0.143, -63.3460460840, 0.255
1919+086,   4, 20.7, 2011.98, 1997.69, 2018.42, 290.5776402446, 0.080,  +8.6992710305, 0.278
1919+434,   3, 11.5, 2013.36, 2006.96, 2018.51, 290.2913948935, 0.641, +43.5616210803, 0.367
1919-166,   2,  1.8, 2017.45, 2016.57, 2018.33, 290.6448609247, 1.127, -16.5482084452, 1.477
1920+154,   4, 22.6, 2006.35, 1996.00, 2018.58, 290.6445807180, 0.780, +15.5027868555, 0.190
1920+450,   3, 21.9, 2009.85, 1996.61, 2018.51, 290.4758539592, 0.423, +45.1074685967, 0.105
1920-211, 342, 31.2, 2011.24, 1989.35, 2020.52, 290.8841242405, 0.017, -21.0759258604, 0.019
1921-159,   1,  0.0, 2018.33, 2018.33, 2018.33, 291.0492680668, 0.000, -15.8172354901, 0.000
1921-293,2524, 37.9, 2002.32, 1982.79, 2020.67, 291.2127331590, 0.009, -29.2417002860, 0.012
1922+155,   5, 22.6, 2002.15, 1996.00, 2018.58, 291.1643994458, 0.062, +15.6788726687, 0.066
1922+333,   3, 16.5, 2011.56, 2002.09, 2018.57, 291.0728356866, 0.882, +33.4915936560, 1.605
1922+478,   4, 21.9, 2008.00, 1996.61, 2018.51, 290.8634574644, 0.060, +47.9046717065, 0.139
1922-224,  11, 13.4, 2013.14, 2005.42, 2018.84, 291.4157924670, 0.071, -22.3264202206, 0.145
1922-341,   4, 14.5, 2013.71, 2004.33, 2018.84, 291.3209177041, 0.166, -34.0170929026, 0.260
1923+123,   3, 14.3, 2012.52, 2004.35, 2018.61, 291.4200710949, 0.153, +12.4605796033, 0.270
1923+210,1122, 38.1, 2008.36, 1982.46, 2020.53, 291.4983556434, 0.009, +21.1072672562, 0.007
1923-101,   3, 12.8, 2012.81, 2005.52, 2018.33, 291.6123619289, 0.058, -10.0977666819, 0.088
1924+420,   2,  4.1, 2016.47, 2014.44, 2018.51, 291.6293886092, 0.240, +42.1663858071, 0.035
1924+507,   3, 24.2, 2003.35, 1994.61, 2018.84, 291.5263402735, 0.197, +50.8825048063, 0.210
1925-206,   6, 11.5, 2014.98, 2008.25, 2019.79, 292.0382639775, 0.119, -20.5954957522, 0.243
1925-610,  67, 31.1, 2011.41, 1988.04, 2019.13, 292.5256671206, 0.082, -60.9358844765, 0.050
1926+050,   4, 22.9, 2011.45, 1995.54, 2018.42, 292.3331162307, 0.091,  +5.1326644845, 0.288
1926+087,  12, 22.3, 2003.99, 1994.92, 2017.24, 292.1702312233, 0.048,  +8.8134479725, 0.124
1926+233,   4, 22.7, 2006.34, 1996.00, 2018.73, 292.2690661015, 0.106, +23.4247995192, 0.179
1926+440,   4, 22.0, 2008.49, 1996.61, 2018.57, 292.0889651168, 0.272, +44.2005157503, 0.393
1926+611,   4, 23.7, 2011.17, 1994.61, 2018.33, 291.8768440108, 0.114, +61.2924664447, 0.056
1927+090,   4, 12.9, 2013.02, 2005.52, 2018.44, 292.4494303418, 0.071,  +9.1676790163, 0.112
1927+256,   7, 22.4, 2011.69, 1996.37, 2018.73, 292.4371588509, 0.049, +25.7211794011, 0.100
1927-209,   3,  2.2, 2017.50, 2016.61, 2018.84, 292.5435507027, 0.180, -20.8848603458, 0.325
1927-223,   4,  1.2, 2018.86, 2018.06, 2019.25, 292.7062985695, 0.275, -22.2330816038, 0.087
1928+154,   7, 18.6, 2012.10, 2002.09, 2020.69, 292.7198624468, 0.037, +15.5428964770, 0.107
1928+681,   3,  1.8, 2018.18, 2017.23, 2018.99, 292.0856082035, 0.988, +68.2497974294, 0.141
1928+738, 139, 37.9, 1995.87, 1981.46, 2019.37, 291.9520631245, 0.076, +73.9671027601, 0.035
1928+770,   3, 13.2, 2012.96, 2005.55, 2018.73, 291.6299627310, 1.083, +77.1087490694, 0.152
1928-698,   8, 13.8, 2016.96, 2005.54, 2019.34, 293.3798329820, 0.268, -69.7163650355, 0.201
1929+226, 223, 28.7, 2015.01, 1991.98, 2020.63, 292.8538198690, 0.014, +22.7253496247, 0.013
1929+312,   3, 22.2, 2009.79, 1996.37, 2018.57, 292.7861407333, 0.160, +31.3759434869, 0.375
1929+476,   2,  4.1, 2016.53, 2014.48, 2018.57, 292.8189482629, 0.302, +47.7281122188, 0.148
1929-295,   4, 13.3, 2014.00, 2005.50, 2018.84, 293.1477242022, 0.202, -29.4783469410, 0.197
1929-457,  23, 14.6, 2012.90, 2004.60, 2019.24, 293.1870321799, 0.198, -45.6105358304, 0.143
1931+149,   3, 16.5, 2011.77, 2002.09, 2018.61, 293.3408541676, 0.061, +15.0795558072, 0.069
1931-243,   5, 15.7, 2015.00, 2004.40, 2020.05, 293.7202030352, 0.201, -24.2734320011, 0.192
1932+106,   4, 23.7, 2006.87, 1994.92, 2018.61, 293.6459395593, 0.139, +10.7278792289, 0.134
1932+174,   2,  2.6, 2017.39, 2016.11, 2018.67, 293.7091850671, 0.880, +17.5372606048, 0.315
1932+204,  26, 26.3, 2003.42, 1992.50, 2018.84, 293.7936371087, 0.053, +20.5317095519, 0.078
1932-161,   3, 11.3, 2013.32, 2007.03, 2018.33, 293.8991467248, 0.781, -16.0423262918, 0.719
1933+016,   4, 14.6, 2013.51, 2003.82, 2018.44, 294.1263601485, 0.207,  +1.7145431926, 0.153
1933+655,   5, 23.0, 2009.17, 1995.30, 2018.33, 293.4889052810, 0.187, +65.6713412235, 0.093
1933-400, 126, 31.1, 2009.83, 1989.31, 2020.38, 294.3175723386, 0.028, -39.9670981022, 0.038
1934+226,   3, 16.8, 2010.57, 2002.09, 2018.84, 294.1221028606, 0.207, +22.7738488660, 0.160
1934+365,   3, 22.1, 2009.81, 1996.43, 2018.58, 294.1159026138, 0.283, +36.7097172245, 0.422
1934+615,   4, 12.8, 2013.93, 2005.55, 2018.33, 293.6695139811, 0.089, +61.6448952614, 0.085
1934-065,   3, 13.6, 2012.02, 2005.36, 2018.92, 294.3333012371, 0.158,  -6.4578010144, 0.457
1934-638,   5, 25.5, 2008.40, 1992.39, 2017.90, 294.8542630399,17.342, -63.7126734587, 3.447
1935+360,   4, 14.2, 2012.87, 2004.35, 2018.58, 294.3809858678, 0.204, +36.1266226517, 0.153
1935-179,   3, 12.8, 2012.82, 2005.52, 2018.35, 294.5206593563, 0.029, -17.8223296660, 0.272
1935-692,  60, 31.1, 2009.87, 1988.01, 2019.13, 295.1063673746, 0.159, -69.1324921701, 0.081
1936+046,   8, 25.1, 2014.91, 1995.54, 2020.63, 294.6277897956, 0.072,  +4.8032262226, 0.128
1936+095,   4, 11.5, 2013.16, 2006.96, 2018.44, 294.6816926911, 0.280,  +9.7055776050, 0.111
1936+714,   9, 23.4, 2013.49, 1995.30, 2018.73, 294.0148366445, 0.343, +71.5254958013, 0.058
1936-155, 385, 31.3, 2014.47, 1989.35, 2020.69, 294.8610739962, 0.010, -15.4286273453, 0.019
1936-623,  12, 28.6, 2013.51, 1990.74, 2019.34, 295.3407025679, 0.188, -62.1891823019, 0.200
1937+381,   3, 14.3, 2012.44, 2004.33, 2018.58, 294.8898618966, 0.181, +38.2931635107, 0.071
1937+630,   2,  0.6, 2018.67, 2018.35, 2018.99, 294.5673566832, 0.059, +63.1216074732, 0.059
1937-101,  35, 29.9, 2004.70, 1990.60, 2020.48, 294.9885690783, 0.060, -10.0448668015, 0.089
1938+371,   3, 22.1, 2009.87, 1996.43, 2018.58, 294.9658603120, 0.214, +37.2251355957, 0.282
1938-202,   5,  1.7, 2018.61, 2017.60, 2019.25, 295.2387722511, 0.067, -20.1141427884, 0.197
1938-296,   3,  4.3, 2016.84, 2014.59, 2018.88, 295.3920020946, 0.499, -29.5503324262, 1.098
1938-302,   4, 13.5, 2013.97, 2005.36, 2018.84, 295.2926770424, 0.084, -30.1223440741, 0.183
1939+429,   3, 13.0, 2012.85, 2005.55, 2018.57, 295.2054999263, 0.147, +43.0735160704, 0.020
1939+813,   4, 20.9, 2009.09, 1997.65, 2018.58, 293.8446797344, 2.553, +81.5040424731, 0.286
1939-053,   3, 13.5, 2012.98, 2005.42, 2018.92, 295.4458691056, 0.017,  -5.1923286483, 0.246
1939-316,   4, 13.4, 2013.98, 2005.42, 2018.84, 295.6704752540, 0.183, -31.5040583985, 0.059
1941+413,   3, 14.2, 2012.45, 2004.35, 2018.57, 295.7443254456, 0.115, +41.4897389451, 0.125
1941-554,   6,  3.8, 2016.62, 2015.36, 2019.19, 296.3509534248, 0.557, -55.3468991661, 0.855
1942+097,   4, 23.0, 2011.45, 1995.54, 2018.50, 296.3163450247, 0.030,  +9.8832119830, 0.104
1942+722,   3, 13.3, 2012.98, 2005.52, 2018.84, 295.3624366770, 0.859, +72.3617288045, 0.111
1942-020,   5, 12.6, 2012.15, 2005.50, 2018.05, 296.3450865631, 0.077,  -1.8893973960, 0.144
1942-313,   3,  9.5, 2015.07, 2009.31, 2018.84, 296.4973724761, 0.055, -31.1939881024, 0.114
1943+228,   6, 26.3, 2000.77, 1992.50, 2018.84, 296.5260473712, 0.161, +23.0012263919, 0.209
1943+546,   3, 24.3, 2009.30, 1994.61, 2018.88, 296.1312982018, 1.020, +54.8019617028, 0.137
1944+126,   4, 22.7, 2006.46, 1996.00, 2018.67, 296.8313609316, 0.166, +12.8153944874, 0.163
1944+838,   2,  0.4, 2018.79, 2018.58, 2018.99, 294.4152191079, 0.306, +83.9413907966, 0.033
1945-011,   5, 12.7, 2014.09, 2005.36, 2018.05, 296.9324321967, 0.045,  -1.0568131457, 0.131
1945-325,   4,  7.7, 2016.03, 2011.15, 2018.88, 297.1052051477, 0.301, -32.4684574455, 0.389
1946+358,   3, 22.2, 2009.88, 1996.43, 2018.61, 297.0188337513, 0.425, +35.9390753534, 0.038
1946+396,   3, 11.6, 2013.39, 2006.96, 2018.61, 297.1490425024, 0.127, +39.7311301731, 0.163
1946+708,   3, 23.5, 2009.58, 1995.30, 2018.84, 296.4729990730, 0.871, +70.9302025736, 1.115
1946-200,   6, 21.1, 2010.53, 1997.50, 2018.58, 297.4725841250, 0.110, -19.9537028136, 0.238
1946-582,   2,  4.9, 2011.17, 2008.70, 2013.63, 297.6558403921, 0.478, -58.0777079192, 0.367
1947+079,  32, 32.1, 1996.39, 1987.57, 2019.65, 297.5230830925, 0.217,  +8.1205502319, 0.442
1947+242,   3, 16.8, 2011.80, 2002.09, 2018.88, 297.3880954213, 0.116, +24.3550696212, 0.274
1948+505,   6, 24.3, 2008.90, 1994.61, 2018.88, 297.4312177907, 0.117, +50.6922147256, 0.078
1948-047,   4, 20.7, 2011.77, 1997.35, 2018.05, 297.6835638097, 0.544,  -4.6032899470, 1.056
1948-186,   3,  4.9, 2017.49, 2014.59, 2019.54, 297.8674550918, 0.165, -18.5132444612, 0.265
1948-241,   2,  1.1, 2019.41, 2018.88, 2019.94, 297.9445026162, 0.882, -24.0636553983, 1.742
1949+014,   3, 14.2, 2012.42, 2004.33, 2018.50, 297.9000768920, 0.050,  +1.5785316912, 0.038
1949-052,   7, 15.2, 2015.65, 2005.42, 2020.61, 297.9477852580, 0.060,  -5.1622118204, 0.110
1950+253,   3, 16.5, 2011.90, 2002.37, 2018.88, 298.2012248882, 0.130, +25.4481901680, 0.068
1950+573,   3, 24.3, 2009.30, 1994.61, 2018.88, 297.7790947550, 0.773, +57.4547714574, 0.186
1950+727,   3, 23.5, 2009.58, 1995.30, 2018.84, 297.3967959694, 0.510, +72.8786029974, 0.082
1950-207,   3,  2.4, 2017.61, 2016.57, 2018.92, 298.2591375422, 0.316, -20.6090372755, 0.524
1950-613,  13, 26.8, 2011.47, 1992.39, 2019.24, 298.7948776604, 0.725, -61.2553159254, 0.265
1951+355,  12, 27.1, 2003.36, 1992.81, 2019.94, 298.3786487758, 0.099, +35.6331553908, 0.157
1951+498,   2,  4.1, 2016.53, 2014.48, 2018.58, 298.1492197350, 0.564, +49.9705480330, 0.182
1951-115,   3, 12.9, 2012.73, 2005.42, 2018.35, 298.6714822077, 0.112, -11.3896228360, 0.170
1952+138,   6, 22.7, 2002.69, 1996.00, 2018.67, 298.7982141322, 0.086, +13.9711781333, 0.182
1953-200,   2,  1.8, 2017.49, 2016.61, 2018.38, 299.0995737144, 0.402, -19.9616968246, 0.375
1953-325,   9, 16.8, 2015.39, 2002.09, 2018.88, 299.2477303246, 0.138, -32.4294464215, 0.143
1954+187,   2,  1.4, 2018.02, 2017.32, 2018.72, 299.1284025146, 7.588, +18.9339265923, 0.740
1954+188,   1,  0.0, 2014.97, 2014.97, 2014.97, 299.1284002719, 0.000, +18.9339262808, 0.000
1954+282,   6, 17.2, 2015.38, 2002.37, 2019.60, 299.1918353281, 0.154, +28.3494381073, 0.117
1954+513, 125, 35.5, 2008.68, 1984.20, 2019.67, 298.9280760514, 0.043, +51.5301517100, 0.023
1954+617,   3,  3.7, 2016.73, 2014.60, 2018.35, 298.7332900303, 1.486, +61.8995273818, 1.347
1954-388,1571, 28.3, 2009.37, 1992.39, 2020.69, 299.4992470002, 0.010, -38.7517655201, 0.010
1955+335,   6, 25.3, 2001.25, 1993.30, 2018.61, 299.4189578780, 0.104, +33.6410953358, 0.167
1955+343,   3, 11.1, 2013.57, 2007.52, 2018.61, 299.3935617636, 0.139, +34.4651752900, 0.410
1955-210,   2,  2.0, 2017.92, 2016.92, 2018.92, 299.7032217019, 0.040, -20.8797254898, 0.598
1957+386,   3, 13.1, 2012.94, 2005.55, 2018.67, 299.8418302882, 0.074, +38.7817127170, 0.114
1957+406,   3, 15.6, 2014.18, 2004.17, 2019.79, 299.8681524331, 0.506, +40.7339158531, 0.111
1957-135,   5, 12.9, 2013.99, 2005.50, 2018.38, 300.1756046730, 0.086, -13.4259814178, 0.211
1957-194,   2,  1.3, 2018.25, 2017.60, 2018.89, 300.0356689257, 0.255, -19.3604232972, 0.417
1958+103,   3, 23.2, 2009.74, 1995.54, 2018.72, 300.2943480227, 0.076, +10.4661436207, 0.134
1958-179,1703, 33.2, 2002.91, 1987.22, 2020.38, 300.2378768342, 0.006, -17.8160201630, 0.006
1959+067,   4, 12.5, 2014.87, 2007.03, 2019.50, 300.5398951627, 0.222,  +6.8542751335, 0.529
1959+241,   3, 13.4, 2013.00, 2005.52, 2018.88, 300.4740746247, 0.349, +24.2777748189, 0.314
1959+332,   3,  1.0, 2018.58, 2018.01, 2019.06, 300.4258712863, 0.278, +33.3957683174, 0.242
1959+437,   3, 22.2, 2009.88, 1996.43, 2018.61, 300.3036407976, 0.212, +43.8813441971, 0.175
1959+650,   4, 23.0, 2011.37, 1995.30, 2018.35, 299.9993836832, 0.090, +65.1485144863, 0.041
1959-150,   4,  2.0, 2018.98, 2018.26, 2020.23, 300.5389977430, 1.221, -14.9254961737, 0.847
1959-169,   4, 12.6, 2014.83, 2006.96, 2019.54, 300.6795348902, 0.134, -16.8229740810, 0.278
1959-639,   5,  0.8, 2018.04, 2017.64, 2018.47, 301.1228254692, 0.284, -63.7898085929, 0.114
2000+148,  67, 24.7, 2014.69, 1996.00, 2020.66, 300.6749968065, 0.019, +15.0207150158, 0.032
2000+472, 550, 24.1, 2015.26, 1996.61, 2020.69, 300.5434093798, 0.016, +47.4246593703, 0.010
2000-045,   4, 12.5, 2013.90, 2005.52, 2018.07, 300.8540632374, 0.150,  -4.3606742062, 0.225
2000-330,  32, 29.9, 2002.37, 1988.96, 2018.88, 300.8504847790, 0.065, -32.8625369481, 0.115
2001+304,   3, 16.3, 2011.88, 2002.37, 2018.67, 300.8760168695, 0.035, +30.5752190955, 0.094
2001+449,   3, 22.0, 2006.88, 1996.61, 2018.61, 300.7170672505, 0.095, +45.1023132039, 0.018
2002+182,   1,  0.0, 2019.33, 2019.33, 2019.33, 301.2850098442, 0.000, +18.4262281724, 0.000
2002-185,   4, 20.9, 2007.00, 1997.50, 2018.42, 301.3220547803, 0.043, -18.3675893107, 0.302
2002-233,   4, 13.6, 2013.52, 2004.40, 2018.05, 301.4858146788, 0.099, -23.1741693593, 0.179
2002-375,  70, 16.9, 2014.05, 2002.09, 2018.99, 301.4794621036, 0.048, -37.3948549291, 0.118
2003+104,   2,  3.8, 2016.84, 2014.97, 2018.72, 301.3764560001, 0.244, +10.5610604931, 0.230
2003+662,   5, 23.1, 2010.58, 1995.30, 2018.38, 300.9771229746, 0.256, +66.4323264331, 0.077
2004+064,   3, 23.0, 2009.49, 1995.54, 2018.50, 301.7996471340, 0.107,  +6.6123878893, 0.063
2004+443,   4, 22.0, 2008.83, 1996.61, 2018.61, 301.4670358711, 0.363, +44.4819778704, 0.321
2004-125,   3, 12.9, 2012.79, 2005.52, 2018.42, 301.7014308858, 0.169, -12.3820252732, 0.344
2004-447,   4, 16.6, 2009.52, 2002.09, 2018.67, 301.9799349938, 0.239, -44.5789657504, 0.733
2005+372,   5, 16.7, 2012.94, 2002.37, 2019.06, 301.9391566257, 1.112, +37.3673083837, 0.850
2005+403,  17, 38.1, 2003.59, 1981.46, 2019.59, 301.9372700337, 0.167, +40.4968343601, 0.220
2005+642,  13, 25.4, 2007.32, 1994.19, 2019.59, 301.5737272367, 0.118, +64.4126161029, 0.054
2005+737,   3,  6.9, 2016.65, 2012.11, 2018.99, 301.0713406727, 0.045, +73.9183360760, 0.128
2005-044,   5, 13.2, 2015.09, 2006.09, 2019.27, 302.1017883495, 0.080,  -4.3081383333, 0.144
2005-283,   3,  3.6, 2016.54, 2014.44, 2018.05, 302.2530640289, 0.086, -28.2072122661, 0.450
2005-474,   2,  1.5, 2018.45, 2017.70, 2019.19, 302.1957109583, 1.138, -47.2873164639, 0.378
2005-489,  56, 29.4, 2006.95, 1990.41, 2019.79, 302.3557946050, 0.322, -48.8315892030, 0.304
2007+073,   4,  7.5, 2016.15, 2011.97, 2019.50, 302.4812809510, 0.042,  +7.4537964913, 0.164
2007+131,   2,  0.6, 2019.64, 2019.33, 2019.94, 302.3634204242, 0.114, +13.3040085784, 0.194
2007+150,   2,  0.7, 2019.69, 2019.33, 2020.05, 302.5341643073, 0.355, +15.2330040447, 0.118
2007+659,   5, 23.1, 2012.03, 1995.30, 2018.38, 301.8698795504, 0.203, +66.1229265581, 0.097
2007+747,   3, 11.9, 2013.48, 2006.96, 2018.88, 301.7682892577, 0.400, +74.8737219147, 0.047
2007+777, 278, 34.6, 1994.68, 1984.81, 2019.37, 301.3791603802, 0.080, +77.8786798879, 0.011
2008+332,   3, 16.4, 2011.84, 2002.37, 2018.72, 302.7071799206, 0.850, +33.3705032460, 0.355
2008+355,   3,  1.0, 2018.60, 2018.01, 2019.06, 302.4901567964, 0.408, +35.7216672359, 0.207
2008-068,  24, 23.9, 2006.15, 1994.12, 2018.07, 302.8092326174, 0.063,  -6.7343209822, 0.128
2008-159, 839, 33.5, 2013.69, 1987.12, 2020.67, 302.8154622131, 0.010, -15.7778482464, 0.015
2009+611,   4, 23.8, 2011.32, 1994.61, 2018.38, 302.7053691500, 0.172, +61.2708769823, 0.075
2009-169,   1,  0.0, 2020.29, 2020.29, 2020.29, 303.1257475141, 0.000, -16.7806850367, 0.000
2009-193,   2,  0.3, 2018.28, 2018.14, 2018.42, 303.1447080636, 0.016, -19.2481265736, 0.101
2010+463,   3, 22.1, 2009.96, 1996.61, 2018.67, 303.0234886002, 0.547, +46.4821607435, 0.451
2010+723,   3, 23.6, 2009.54, 1995.30, 2018.88, 302.4679325029, 0.129, +72.4887085187, 0.080
2010-249,   2,  1.3, 2019.86, 2019.22, 2020.50, 303.3224775747, 0.138, -24.8065068498, 0.357
2010-265,   4,  1.2, 2018.60, 2018.05, 2019.22, 303.4605061518, 0.143, -26.4019806261, 0.105
2012-017,   4, 20.8, 2011.87, 1997.35, 2018.11, 303.8131581336, 0.045,  -1.6257110819, 0.097
2013+163, 286, 24.3, 2015.67, 1996.00, 2020.35, 304.0577501361, 0.012, +16.5428092103, 0.012
2013+340,   3, 22.4, 2009.85, 1996.37, 2018.73, 303.8701329137, 0.145, +34.1776139696, 0.200
