iers_name, num_cln, num_outl, outl_ra, outl_dec, ra, dec, pmra, pmdec, pmra_err, pmdec_err, pmra_pmdec_cor
0426+181,   3,   4,   2,   3,  67.371,  18.264,,,,,
0426+273,  57,  17,  12,  13,  67.471,  27.411,  +0.00655,  -0.00566, 0.00437, 0.00729,-0.04372
0426-380,  59,  45,  27,  34,  67.168, -37.939,  -0.02465,  -0.01657, 0.01230, 0.01917,-0.01882
0427-502,   4,   3,   3,   0,  67.178, -50.093,,,,,
0429+174,   6,   1,   0,   1,  67.989,  17.527,  -0.05846,  +0.00903, 0.03824, 0.07737,-0.54287
0430+052,  78,  91,  76,  57,  68.296,   5.354,  +0.00076,  +0.00054, 0.00754, 0.01248,-0.06368
0430+289, 129,  47,  30,  30,  68.408,  29.099,  +0.01475,  -0.00165, 0.00489, 0.00703,-0.10917
0430-332,   3,   2,   2,   0,  68.186, -33.153,,,,,
0432-606,   3,   3,   2,   1,  68.392, -60.504,,,,,
0434-188, 211,  70,  52,  55,  69.256, -18.747,  -0.00604,  +0.00407, 0.00515, 0.00808,-0.54966
0436-129,  66,  21,  17,  19,  69.646, -12.851,  -0.01583,  +0.01793, 0.01218, 0.01994,-0.00313
0437+273,   2,   3,   1,   3,  70.116,  27.478,,,,,
0437-454,  98,  85,  66,  54,  69.754, -45.373,  -0.00718,  -0.04902, 0.00986, 0.01618, 0.07264
0438-436,  50,  31,  13,  28,  70.072, -43.552,  +0.02070,  -0.00023, 0.01188, 0.01807,-0.21273
0440+345,  55,  21,  14,  12,  70.882,  34.685,  -0.00479,  +0.00697, 0.00399, 0.00591, 0.01384
0440-003, 100,  59,  42,  31,  70.661,  -0.295,  -0.01660,  +0.01240, 0.01143, 0.02008,-0.11307
0442+389,  56,  16,   7,  11,  71.548,  39.005,  -0.02902,  -0.00115, 0.00824, 0.01188, 0.09625
0444+634,   3,  14,  12,  14,  72.347,  63.536,,,,,
0446+112, 341, 122,  88,  89,  72.282,  11.358,  +0.00076,  -0.00849, 0.00273, 0.00386,-0.04239
0447+227,   1,   4,   3,   4,  72.716,  22.818,,,,,
0447-010,   1,   5,   5,   3,  72.429,  -0.956,,,,,
0448-187,   0,   5,   2,   5,  72.650, -18.617,,,,,
0448-392,   3,   3,   3,   1,  72.426, -39.186,,,,,
0450-743,   3,   5,   2,   5,  72.202, -74.292,,,,,
0451-282,  72,  32,  19,  22,  73.311, -28.127,  +0.01417,  +0.00415, 0.00999, 0.01185,-0.50227
0454+844, 336,  83,  53,  60,  77.177,  84.535,  +0.00724,  +0.01122, 0.00253, 0.00269,-0.02524
0454-234,2573, 792, 541, 538,  74.263, -23.414,  -0.00102,  -0.01058, 0.00079, 0.00140,-0.06090
0454-463,  87,  82,  55,  57,  73.962, -46.266,  +0.03084,  +0.02927, 0.01861, 0.02733, 0.00757
0454-810, 116,  83,  60,  60,  72.523, -81.017,  +0.00307,  +0.00233, 0.00691, 0.00720, 0.09826
0457+024,  63,  13,  10,   6,  74.967,   2.492,  -0.00416,  +0.02189, 0.01176, 0.01713, 0.02176
0458+138,  23,   8,   5,   7,  75.439,  13.935,  +0.01252,  +0.02281, 0.00648, 0.01141,-0.07607
0458-020,2190, 512, 372, 348,  75.303,  -1.987,  -0.00396,  -0.01111, 0.00079, 0.00133,-0.09357
0459+060,   7,   8,   5,   4,  75.564,   6.152,  +0.04375,  -0.01589, 0.01254, 0.01705,-0.63567
0459+135,   5,   6,   4,   4,  75.638,  13.636,  -0.04360,  +0.00129, 0.06079, 0.11480,-0.11594
0459+252,   1,   4,   2,   3,  75.744,  25.274,,,,,
0500+019,  15,   9,   8,   6,  75.838,   2.051,  -0.03739,  +0.04642, 0.01572, 0.02234,-0.44734
0502+049,  25,   4,   3,   3,  76.347,   4.995,  +0.00413,  +0.00579, 0.00314, 0.00477,-0.06542
0503-608,  15,   1,   1,   0,  76.007, -60.831,  +0.04464,  -0.04349, 0.07053, 0.08126, 0.17414
0506+056,   4,   5,   3,   4,  77.358,   5.693,,,,,
0506+101,  89,  46,  29,  34,  77.364,  10.196,  -0.00612,  -0.00593, 0.00563, 0.00796,-0.38835
0506-612,  93,  17,  14,  12,  76.683, -61.161,  +0.00925,  -0.00374, 0.00478, 0.00528, 0.04065
0507+179,  60,  25,  13,  20,  77.510,  18.012,  +0.00339,  +0.00877, 0.00492, 0.00670,-0.23530
0508+138,   2,  11,   8,  10,  77.910,  13.955,,,,,
0509+011,   2,   4,   3,   3,  77.990,   1.180,,,,,
0509+152,   6,   0,   0,   0,  78.171,  15.290,  -0.01409,  -0.01672, 0.02417, 0.03529, 0.09388
0510+559,   4,   4,   3,   2,  78.578,  56.036,,,,,
0511-220,  14,   6,   2,   4,  78.455, -21.988,  -0.00559,  +0.00356, 0.01065, 0.01584,-0.29767
0514-161,   5,   2,   2,   2,  79.066, -16.052,  +0.00685,  +0.09256, 0.02155, 0.05802, 0.46487
0514-459,   4,   2,   2,   2,  78.939, -45.945,,,,,
0515+208,  69,  18,  16,  13,  79.516,  20.915,  +0.00580,  +0.00365, 0.00732, 0.01186,-0.10181
0516-621,  90,  53,  35,  39,  79.187, -62.118,  +0.00320,  +0.01086, 0.00810, 0.01039, 0.10394
0517-726,   4,   5,   2,   4,  79.157, -72.619,,,,,
0518+165,  12,  10,  10,   3,  80.291,  16.639,  -0.11620,  -0.05566, 0.04035, 0.07744,-0.01950
0518+211,   2,   4,   4,   4,  80.442,  21.214,,,,,
0518-458,   2,   3,   1,   3,  79.957, -45.779,,,,,
0521-262,   3,   4,   4,   4,  80.827, -26.236,,,,,
0521-365, 134,  92,  57,  60,  80.742, -36.459,  -0.00616,  -0.01351, 0.00639, 0.01069, 0.23128
0522-611,  49,  18,  13,  11,  80.643, -61.133,  -0.04609,  -0.02256, 0.01276, 0.02156, 0.17872
0523-236,   1,   7,   6,   4,  81.277, -23.636,,,,,
0524+034,  76,  46,  25,  40,  81.886,   3.525,  -0.00542,  +0.02774, 0.00850, 0.01581,-0.10471
0524-460,  30,   1,   0,   1,  81.381, -45.965,  +0.03036,  -0.07776, 0.02765, 0.05545,-0.15433
0524-485,  33,  14,   9,  12,  81.569, -48.510,  +0.01617,  -0.01497, 0.01827, 0.04638, 0.04986
0528+134,2465, 931, 644, 638,  82.735,  13.532,  +0.00340,  +0.00298, 0.00091, 0.00180,-0.04253
0528-250,  36,  25,  18,  10,  82.533, -25.058,  -0.01559,  +0.01348, 0.00795, 0.01389,-0.14609
0529+075,  11,   5,   3,   4,  83.162,   7.545,  +0.00685,  -0.00970, 0.02256, 0.02813, 0.14161
0529+483, 393, 201, 154, 133,  83.316,  48.381,  +0.00687,  +0.00566, 0.00272, 0.00329, 0.03278
0530-727, 260, 147, 118, 103,  82.375, -72.758,  +0.00262,  -0.01450, 0.00526, 0.00631,-0.08984
0531+194,   3,   2,   2,   1,  83.685,  19.456,,,,,
0532+255,   0,   5,   4,   2,  83.958,  25.537,,,,,
0534-340,  96,  37,  27,  28,  84.118, -34.020,  -0.00084,  +0.03588, 0.01137, 0.02008, 0.17245
0534-611,  35,  13,   8,  11,  83.649, -61.102,  +0.02966,  +0.00900, 0.02466, 0.04025, 0.46906
0536+145, 181,  68,  46,  48,  84.927,  14.563,  +0.01355,  +0.00157, 0.00383, 0.00594,-0.28145
0537-158,  12,   0,   0,   0,  84.883, -15.842,  -0.02440,  +0.09688, 0.04236, 0.06311, 0.16662
0537-286, 305, 163, 120, 110,  84.976, -28.666,  +0.00613,  -0.00641, 0.00461, 0.00716, 0.01998
0537-441,1654, 565, 389, 385,  84.710, -44.086,  +0.00133,  -0.00196, 0.00143, 0.00203, 0.00896
0538+498,  18,   3,   3,   1,  85.651,  49.852,  +0.00845,  +0.00154, 0.01009, 0.00973, 0.04605
0539-057,  29,   8,   1,   7,  85.409,  -5.697,  -0.05768,  -0.05064, 0.02714, 0.05350,-0.00623
0539-543,   1,   4,   2,   3,  85.191, -54.306,,,,,
0543-735,   5,   3,   2,   2,  85.462, -73.538,  +0.05013,  -0.21153, 0.06896, 0.15030,-0.38655
0544+273, 206,  99,  74,  69,  86.892,  27.366,  -0.00031,  +0.00692, 0.00316, 0.00457,-0.08015
0547+234,  11,   1,   0,   1,  87.697,  23.447,  +0.02729,  -0.04828, 0.01360, 0.01962,-0.05900
0548+084,   1,   7,   6,   7,  87.797,   8.486,,,,,
0548+378,  47,  22,  18,  13,  88.075,  37.907,  +0.01726,  -0.00993, 0.00995, 0.01227,-0.28950
0549-575,  48,  17,  12,  15,  87.540, -57.540,  +0.02792,  +0.01897, 0.02139, 0.04120, 0.20309
0550-453,   5,   4,   3,   2,  88.042, -45.374,  -0.22041,  +0.08122, 0.99381, 1.24648, 0.04608
0552+398,3437,1361, 950, 946,  88.878,  39.814,  +0.00023,  -0.00294, 0.00059, 0.00078,-0.09013
0554+242,  23,   2,   2,   1,  89.270,  24.232,  +0.03811,  +0.07095, 0.01841, 0.02910,-0.09946
0556+238, 677, 100,  73,  66,  89.883,  23.898,  +0.00066,  -0.00790, 0.00166, 0.00273,-0.04760
0557-454,   4,   4,   2,   4,  89.798, -45.495,,,,,
0600+177,  57,  16,  12,  10,  90.788,  17.705,  -0.00335,  -0.00190, 0.00600, 0.00693,-0.52399
0601+245,  16,   9,   7,   5,  91.230,  24.499,  -0.02405,  +0.11851, 0.08562, 0.14516,-0.03725
0601-172,   9,   3,   2,   3,  90.991, -17.275,  -0.05454,  +0.00238, 0.01620, 0.05129, 0.54114
0601-706,   2,   3,   3,   1,  90.297, -70.602,,,,,
0602+405,   7,   5,   2,   3,  91.462,  40.502,  +0.00951,  -0.01223, 0.00787, 0.01058, 0.10507
0602+673, 868, 214, 146, 150,  91.969,  67.349,  -0.00151,  +0.01010, 0.00137, 0.00162,-0.10314
0603+882,   1,   4,   0,   4, 100.526,  88.199,,,,,
0604+728,   3,   4,   4,   1,  92.704,  72.815,,,,,
0604-074,   1,   6,   5,   3,  91.681,  -7.408,,,,,
0605-085,  40,  26,  24,  12,  91.999,  -8.581,  +0.02068,  -0.01563, 0.00724, 0.01238,-0.30991
0606-223, 247, 103,  72,  67,  92.249, -22.339,  +0.00142,  -0.02134, 0.00452, 0.00696, 0.00938
0607-157, 675, 215, 155, 129,  92.421, -15.711,  +0.01040,  -0.00171, 0.00250, 0.00429, 0.03432
0609+607,  27,  10,   5,   8,  93.599,  60.773,  +0.00683,  -0.01586, 0.01151, 0.01159,-0.15794
0610+260,   4,  13,   8,  11,  93.459,  26.077,,,,,
0610-436,   4,   1,   1,   1,  93.119, -43.630,,,,,
0611+131,  19,   7,   6,   3,  93.490,  13.113,  -0.00867,  -0.01822, 0.01272, 0.01961,-0.34204
0613+570, 182, 104,  79,  64,  94.321,  57.021,  +0.00011,  -0.01503, 0.00547, 0.00634,-0.02175
0615+820,  37,  11,   7,   7,  96.513,  82.040,  +0.00448,  +0.00367, 0.00374, 0.00397,-0.10195
0617+210,   2,   4,   4,   2,  95.081,  21.042,,,,,
0618-252,   3,   2,   1,   1,  95.134, -25.255,,,,,
0620+389,  19,   6,   4,   3,  96.079,  38.947,  -0.03062,  +0.02061, 0.01302, 0.01682,-0.13087
0621+446,   3,   2,   1,   1,  96.326,  44.667,,,,,
0621-786,   4,   6,   4,   4,  94.626, -78.717,,,,,
0622-441,   2,   3,   3,   2,  95.882, -44.217,,,,,
0622-645,   1,   4,   1,   3,  95.782, -64.606,,,,,
0627+176,   5,   0,   0,   0,  97.530,  17.637,  -0.01833,  +0.02830, 0.01906, 0.04041,-0.17369
0627-199, 157,  88,  68,  56,  97.349, -19.989,  +0.01189,  -0.01230, 0.00695, 0.01050, 0.04764
0628+203,   0,   5,   5,   3,  97.754,  20.350,,,,,
0628-627,   7,   0,   0,   0,  97.240, -62.812,  -0.22421,  -0.18651, 0.30161, 0.40824,-0.25623
0629+160,   2,   6,   2,   5,  98.180,  15.999,,,,,
0629-418,  28,   2,   0,   2,  97.800, -41.907,  -0.02384,  -0.05308, 0.02080, 0.05267,-0.04598
0630-261,   4,   3,   1,   3,  98.027, -26.237,,,,,
0632+502,   5,   0,   0,   0,  99.046,  50.167,  +0.04945,  +0.01528, 0.05845, 0.05817,-0.24426
0632-235,  96,  29,  25,  17,  98.746, -23.587,  -0.02341,  -0.02078, 0.00905, 0.01151, 0.01531
0633+595,   3,   2,   2,   0,  99.512,  59.556,,,,,
0634+150,   3,   2,   0,   2,  99.463,  14.983,,,,,
0636+680,  62,  23,  19,  11, 100.518,  67.977,  -0.00873,  -0.00167, 0.00558, 0.00523,-0.05427
0637-337,  23,   1,   0,   1,  99.837, -33.767,  -0.01361,  -0.05232, 0.02179, 0.03897,-0.19140
0637-752, 524, 113,  74,  76,  98.944, -75.271,  -0.00558,  -0.00771, 0.00239, 0.00221, 0.01353
0639+098,   5,   0,   0,   0, 100.438,   9.785,  +0.20509,  +0.03029, 0.80405, 0.87372,-0.65382
0639-032,   4,  21,  19,  13, 100.463,  -3.347,,,,,
0641+392, 246,  88,  57,  60, 101.224,  39.247,  -0.00351,  +0.00530, 0.00496, 0.00635, 0.11186
0642+214,  12,   3,   1,   2, 101.350,  21.364,  +0.03178,  -0.01297, 0.01641, 0.02195,-0.31177
0642+449,1325, 282, 200, 187, 101.633,  44.855,  +0.00096,  -0.00253, 0.00097, 0.00116,-0.00067
0642-349,   6,   3,   3,   2, 101.105, -34.995,  +0.01905,  +0.06851, 0.04355, 0.06478,-0.03323
0644-390,   4,   1,   1,   1, 101.629, -39.061,,,,,
0644-671,   2,   4,   2,   3, 101.117, -67.216,,,,,
0646-306, 162, 147, 113, 104, 102.059, -30.739,  +0.00973,  -0.01210, 0.00789, 0.00944,-0.38770
0647-410,   4,   1,   1,   0, 102.309, -41.148,,,,,
0648-165, 360, 178, 123, 129, 102.602, -16.628,  +0.00509,  -0.00867, 0.00316, 0.00538,-0.08294
0650+371,  20,   8,   4,   6, 103.493,  37.095,  -0.00529,  +0.01800, 0.00739, 0.01060,-0.01662
0651+410,  10,   3,   2,   2, 103.792,  41.003,  +0.00159,  -0.00334, 0.00845, 0.01535,-0.22501
0654+244,   4,   5,   1,   5, 104.274,  24.399,,,,,
0656+082, 813, 173, 126, 112, 104.825,   8.225,  -0.01142,  +0.02881, 0.00253, 0.00519,-0.29971
0657+172, 371, 167, 121, 108, 105.006,  17.156,  +0.00300,  -0.01286, 0.00210, 0.00306,-0.25434
0700-007,   1,   5,   4,   5, 105.830,  -0.851,,,,,
0700-197, 165,  89,  70,  50, 105.679, -19.856,  +0.01106,  -0.00560, 0.00880, 0.01096,-0.02091
0700-465,   1,   7,   4,   5, 105.394, -46.577,,,,,
0707+476,  40,  45,  39,  24, 107.692,  47.536,  +0.01549,  -0.01626, 0.00767, 0.00816,-0.16537
0708+506,   0,   5,   3,   5, 108.182,  50.556,,,,,
0708-204,   3,   2,   1,   1, 107.694, -20.557,,,,,
0709+509,   0,   5,   3,   5, 108.304,  50.896,,,,,
0709-387,   6,   1,   1,   1, 107.682, -38.844,  +0.13167,  +0.09805, 0.07380, 0.20055, 0.70132
0710+439,  17,  11,   1,  10, 108.409,  43.821,  +0.02272,  +0.03132, 0.02227, 0.03583, 0.01467
0711+356,  12,  15,  13,  12, 108.603,  35.578,  -0.01794,  -0.02000, 0.02205, 0.04158,-0.45830
0714+457, 132,  22,  15,  17, 109.466,  45.634,  +0.00853,  -0.01039, 0.01009, 0.01090,-0.09957
0716+714, 474, 196, 146, 140, 110.473,  71.343,  -0.00292,  +0.00034, 0.00210, 0.00227, 0.00818
0718+792,1332, 201, 136, 133, 111.549,  79.192,  -0.00823,  -0.00379, 0.00118, 0.00102, 0.00834
0721-071,   2,   5,   3,   4, 111.072,  -7.256,,,,,
0722+145,  55,  52,  30,  40, 111.320,  14.420,  -0.00219,  -0.01200, 0.00575, 0.00790,-0.18834
0723+219,  86,  44,  32,  32, 111.559,  21.889,  +0.02218,  -0.00928, 0.00841, 0.01221,-0.05631
0723-008, 103,  73,  56,  43, 111.461,  -0.916,  -0.02411,  +0.06902, 0.01044, 0.01493,-0.22993
0723-189,   5,   2,   2,   1, 111.459, -19.072,  -0.08318,  -0.07988, 0.08578, 0.18090,-0.44449
0723-265,   1,   4,   3,   3, 111.352, -26.676,,,,,
0725+219,   7,   1,   1,   0, 112.086,  21.885,  -0.00352,  +0.00876, 0.01281, 0.02097,-0.08369
0727+409,   5,   0,   0,   0, 112.714,  40.831,  -0.00917,  -0.00240, 0.01876, 0.02857,-0.35961
0727-115,3404,1077, 754, 733, 112.580, -11.687,  +0.00004,  -0.00323, 0.00059, 0.00108,-0.06644
0727-365,   1,   6,   6,   2, 112.273, -36.663,,,,,
0728+249,   5,   0,   0,   0, 112.891,  24.866,  -0.02461,  -0.06764, 0.01665, 0.02842, 0.50178
0728-235,   3,   3,   1,   3, 112.778, -23.697,,,,,
0729+259,  69,  28,  20,  18, 113.234,  25.811,  +0.00072,  +0.01209, 0.00722, 0.01217, 0.06484
0730+504,   3,   5,   3,   3, 113.469,  50.369,,,,,
0731+050,   1,   4,   0,   4, 113.489,   4.937,,,,,
0733+261,   2,   3,   2,   2, 114.242,  26.081,,,,,
0733-174,  22,   6,   2,   4, 113.941, -17.597,  -0.01036,  -0.00104, 0.03473, 0.05567, 0.11812
0735+178, 462,  68,  47,  48, 114.531,  17.705,  -0.01431,  +0.00651, 0.00410, 0.00581,-0.07117
0736+017, 201, 129,  93,  90, 114.825,   1.618,  +0.00897,  -0.00702, 0.00291, 0.00488,-0.18588
0736-332,   4,   4,   3,   2, 114.571, -33.370,,,,,
0736-397,   1,   5,   5,   5, 114.483, -39.909,,,,,
0738+313,  90,  93,  55,  65, 115.295,  31.200,  +0.00605,  +0.01782, 0.00534, 0.00768,-0.24299
0738+491, 136,  69,  52,  47, 115.511,  49.004,  +0.00425,  +0.01346, 0.00395, 0.00520,-0.03838
0738-674,  24,   2,   1,   1, 114.735, -67.597,  -0.01798,  -0.06768, 0.02158, 0.03039, 0.20133
0740-383,   5,   1,   1,   1, 115.675, -38.484,  -0.60303,  -1.85860, 0.25303, 0.84523, 0.50325
0741-379,   5,   2,   2,   1, 115.937, -38.066,  -0.05710,  -0.21212, 0.20967, 0.79698, 0.74069
0741-444,   4,   2,   2,   0, 115.886, -44.568,,,,,
0742+103, 210, 122,  75,  90, 116.388,  10.187,  +0.01169,  -0.02650, 0.00646, 0.01585,-0.14518
0742+792,   5,   0,   0,   0, 117.680,  79.155,  -0.05520,  +0.11602, 0.04011, 0.05921, 0.40512
0742-562,   0,   8,   6,   8, 115.835, -56.326,,,,,
0743+259, 701, 101,  73,  62, 116.608,  25.817,  +0.00148,  -0.00086, 0.00132, 0.00150,-0.01334
0743+277, 153,  67,  51,  47, 116.668,  27.583,  +0.01055,  +0.00075, 0.00456, 0.00565,-0.05217
0743-006,  82,  48,  31,  31, 116.475,  -0.738,  +0.00970,  -0.01630, 0.00623, 0.01184,-0.04052
0743-673,  29,   5,   4,   1, 115.882, -67.440,  +0.00881,  +0.03501, 0.02288, 0.02635, 0.04552
0744-691,   6,   0,   0,   0, 116.085, -69.319,  -0.04167,  -0.31602, 0.07442, 0.20017,-0.10912
0745+241, 121,  65,  49,  50, 117.150,  24.007,  +0.00489,  -0.00801, 0.00383, 0.00509,-0.11011
0747+185,  49,  20,  15,  15, 117.501,  18.387,  -0.01193,  +0.00463, 0.00937, 0.01352,-0.13066
0748+126, 513, 237, 176, 149, 117.717,  12.518,  -0.00158,  +0.00020, 0.00218, 0.00329,-0.05639
0749+540,1003, 192, 146, 120, 118.256,  53.883,  -0.00016,  -0.00286, 0.00113, 0.00133, 0.02895
0754+100,  58,   7,   3,   6, 119.278,   9.943,  +0.00096,  +0.04831, 0.00721, 0.01247,-0.19702
0755+379,   4,   2,   2,   2, 119.617,  37.787,,,,,
0758-398,   3,   2,   1,   2, 120.101, -39.988,,,,,
0758-737,  16,   6,   5,   4, 119.309, -73.886,  +0.02706,  -0.05815, 0.18844, 0.19107,-0.08490
0759+183, 104,  36,  26,  26, 120.700,  18.164,  +0.00444,  +0.00429, 0.00696, 0.01068,-0.15862
0759+252,   0,   6,   1,   6, 120.673,  25.153,,,,,
0800+618, 373, 131,  79,  98, 121.326,  61.740,  -0.00038,  -0.00728, 0.00409, 0.00447,-0.02503
0802+212,   0,   6,   5,   6, 121.411,  21.114,,,,,
0802-010,   6,   3,   2,   2, 121.304,  -1.187,  -0.00764,  -0.03269, 0.01429, 0.02402,-0.11567
0804+499,1312, 226, 167, 153, 122.165,  49.843,  +0.00326,  -0.00382, 0.00112, 0.00131,-0.13686
0804-267,   4,   2,   0,   2, 121.553, -26.876,,,,,
0805+046,  17,  19,  16,   9, 121.990,   4.543,  -0.06366,  +0.04829, 0.01208, 0.02232,-0.11924
0805+410, 674, 116,  81,  78, 122.236,  40.879,  -0.00121,  +0.00587, 0.00132, 0.00166, 0.02830
0805-077,  30,  14,  10,  11, 122.065,  -7.853,  -0.01037,  +0.01404, 0.00594, 0.00798,-0.32861
0808+019, 473, 165, 126, 109, 122.861,   1.781,  +0.00176,  -0.00570, 0.00301, 0.00445,-0.10408
0810+247,   6,   0,   0,   0, 123.446,  24.600,  +0.00879,  +0.01511, 0.05175, 0.06208,-0.42488
0810+258,   2,   3,   3,   1, 123.266,  25.703,,,,,
0812+020,   7,  26,  18,  20, 123.846,   1.917,  -0.12766,  +0.13900, 0.14974, 0.19790, 0.29600
0812+367,  45,  40,  29,  23, 123.858,  36.588,  +0.00462,  -0.00104, 0.00504, 0.00710,-0.05955
0814+240,   0,   6,   3,   6, 124.294,  23.873,,,,,
0814+425, 186, 130,  85, 101, 124.567,  42.379,  +0.00152,  -0.00200, 0.00246, 0.00292,-0.09428
0816+054,   3,   2,   0,   2, 124.734,   5.294,,,,,
0818-128,  31,   6,   3,   5, 125.239, -12.983,  -0.01992,  +0.02086, 0.01221, 0.01317,-0.10224
0820+560,  73,  10,   5,   7, 126.197,  55.879,  +0.00282,  -0.00663, 0.00507, 0.00541,-0.10462
0821+248,   4,   1,   0,   1, 126.138,  24.645,,,,,
0821+394, 134, 165, 123, 102, 126.231,  39.278,  +0.01133,  +0.00244, 0.00426, 0.00578,-0.10972
0821+621,  13,   7,   4,   5, 126.411,  61.958,  -0.01656,  +0.02667, 0.01387, 0.02041, 0.37740
0822+137,   5,   1,   1,   1, 126.300,  13.542,  +0.01074,  -0.02046, 0.00839, 0.01359,-0.01114
0823+033,1464, 325, 225, 224, 126.460,   3.157,  +0.00092,  -0.00188, 0.00098, 0.00197, 0.01542
0823-223,  26,  27,  24,  18, 126.507, -22.508,  -0.00874,  -0.00780, 0.01378, 0.03037,-0.21642
0823-500,   7,   2,   0,   2, 126.362, -50.177,  -0.03595,  -0.09414, 0.17244, 0.12874,-0.03159
0826-373, 109,  72,  56,  44, 127.020, -37.518,  -0.00764,  -0.03328, 0.01019, 0.01565, 0.08064
0827+243, 190, 101,  68,  72, 127.717,  24.183,  +0.00369,  -0.01618, 0.00251, 0.00356,-0.14749
0828+493,  29,   4,   4,   0, 128.097,  49.223,  +0.00838,  +0.00937, 0.01293, 0.01529, 0.02155
0829+046,  29,  10,   9,   6, 127.954,   4.494,  +0.00890,  +0.00645, 0.00846, 0.01364,-0.02880
0829+089,   7,   0,   0,   0, 127.980,   8.795,  -0.01799,  -0.15869, 0.02941, 0.07160, 0.19044
0830+160,   3,   2,   1,   2, 128.206,  15.902,,,,,
0831+557,  20,   4,   4,   1, 128.729,  55.573,  +0.03465,  +0.00861, 0.02225, 0.01952,-0.03526
0831-445,   5,   0,   0,   0, 128.343, -44.694,  -0.08471,  -0.51893, 0.20152, 0.22546,-0.06912
0833+585,  22,   9,   8,   5, 129.343,  58.417,  -0.02705,  -0.01700, 0.01414, 0.01428,-0.10192
0834+250,  19,  17,  13,   9, 129.418,  24.906,  -0.01191,  -0.01129, 0.00980, 0.01532,-0.06187
0834-201, 378, 250, 184, 166, 129.163, -20.283,  -0.00014,  -0.01982, 0.00607, 0.01037,-0.01273
0836+182,   5,   2,   1,   2, 129.878,  18.046,  -0.01628,  -0.01434, 0.02581, 0.03833,-0.29567
0836+710,  23,   9,   7,   5, 130.352,  70.895,  +0.00926,  -0.01150, 0.00955, 0.00920,-0.01240
0838+133,   4,   1,   0,   1, 130.198,  13.207,,,,,
0839+187,  27,  10,   2,   9, 130.521,  18.595,  +0.00836,  +0.03305, 0.01601, 0.03287, 0.10658
0842-375,   4,   2,   0,   2, 131.218, -37.703,,,,,
0843-547,   3,   5,   4,   2, 131.260, -54.969,,,,,
0844-177,   5,   0,   0,   0, 131.797, -17.914,  +0.06740,  +0.10485, 0.10701, 0.20252, 0.28571
0844-652,   2,   3,   2,   2, 131.297, -65.456,,,,,
0845-051,   0,   5,   4,   5, 131.995,  -5.343,,,,,
0847-120, 158,  57,  43,  40, 132.540, -12.226,  +0.01016,  -0.01749, 0.00585, 0.00866,-0.01210
0850+581,  17,   6,   4,   4, 133.675,  57.958,  -0.00046,  -0.01734, 0.01072, 0.01267,-0.03237
0851+202,3239,1465,1052, 986, 133.704,  20.109,  -0.00241,  +0.00183, 0.00050, 0.00083,-0.05169
0854+213,   4,   1,   1,   1, 134.239,  21.195,,,,,
0854-108, 167,  52,  35,  39, 134.174, -11.087,  -0.00305,  +0.00938, 0.00802, 0.01072,-0.05913
0855-196,   4,   1,   1,   0, 134.522, -19.844,,,,,
0855-716,   1,   4,   1,   4, 133.799, -71.818,,,,,
0858-279,   4,   4,   4,   3, 135.167, -28.139,,,,,
0859+470,  68,  37,  23,  32, 135.767,  46.851,  -0.00832,  -0.01654, 0.00791, 0.01119,-0.16570
0859+681,   3,   4,   3,   3, 135.971,  67.956,,,,,
0859-140,  27,  14,   7,  12, 135.570, -14.259,  +0.00361,  -0.00990, 0.00776, 0.01446,-0.26196
0902+210,   2,   3,   3,   3, 136.310,  20.870,,,,,
0902-350,   3,   2,   0,   2, 136.177, -35.240,,,,,
0903-573,   8,   5,   2,   4, 136.222, -57.585,  -0.29176,  -0.63780, 0.13534, 0.34335,-0.10149
0906+015,  24,  21,  15,  17, 137.292,   1.360,  +0.02116,  -0.00655, 0.01020, 0.01348,-0.22291
0906+163,   4,   3,   2,   3, 137.233,  16.165,,,,,
0907+230,   2,   4,   1,   4, 137.676,  22.810,,,,,
0912+029, 444, 133,  92,  87, 138.658,   2.766,  +0.00284,  -0.02741, 0.00349, 0.00675,-0.02375
0912+297,  19,  11,   6,   8, 138.968,  29.557,  +0.01324,  -0.01763, 0.01486, 0.02548,-0.05253
0915-135,   2,   3,   1,   2, 139.413, -13.762,,,,,
0917+449,  43,  18,  13,  12, 140.244,  44.698,  +0.00938,  -0.01457, 0.00785, 0.01006,-0.18138
0917+624, 136,  15,  11,   9, 140.401,  62.264,  -0.00129,  +0.00255, 0.00578, 0.00634,-0.09528
0917-354,   4,   2,   0,   2, 139.779, -35.641,,,,,
0918-297,   2,   3,   3,   0, 140.180, -29.942,,,,,
0918-363,   4,   3,   2,   1, 140.109, -36.530,,,,,
0918-534,   7,   2,   2,   0, 139.933, -53.668,  +0.20122,  -0.31457, 0.20030, 0.30798,-0.05116
0919-260, 336, 162, 120,  96, 140.372, -26.312,  +0.00321,  -0.01129, 0.00399, 0.00572,-0.04517
0920+390, 194,  61,  46,  38, 140.810,  38.828,  -0.00036,  -0.00169, 0.00288, 0.00389,-0.07089
0920-397, 432, 275, 206, 195, 140.693, -39.993,  -0.00019,  +0.01099, 0.00279, 0.00690,-0.13134
0923+392,2735,1253, 912, 789, 141.763,  39.039,  +0.01422,  -0.00675, 0.00082, 0.00129,-0.12696
0925-203, 359, 118,  81,  88, 141.966, -20.581,  +0.00513,  -0.00225, 0.00571, 0.00788,-0.04645
