iers_name, num_cln, num_outl, outl_ra, outl_dec, ra, dec, pmra, pmdec, pmra_err, pmdec_err, pmra_pmdec_cor
0335-364,  18,   4,   3,   2,  54.225, -36.268,  -0.03912,  +0.04151, 0.01175, 0.02242, 0.06401
0336+473,   5,   0,   0,   0,  55.045,  47.541,  +0.00789,  +0.00238, 0.00795, 0.02286, 0.17216
0336+539,   4,   1,   0,   1,  55.027,  54.094,,,,,
0336-017,   5,   0,   0,   0,  54.754,  -1.555,  -0.02815,  +0.02186, 0.03138, 0.05417, 0.02290
0337+337,   5,   0,   0,   0,  55.292,  33.873,  -0.00710,  -0.00236, 0.01409, 0.02476, 0.66784
0338+480,   5,   0,   0,   0,  55.543,  48.163,  +0.00515,  -0.03440, 0.01550, 0.03885,-0.43528
0338-030,   5,   0,   0,   0,  55.136,  -2.915,  +0.00047,  -0.04822, 0.04819, 0.11684,-0.41217
0338-214, 190,   7,   7,   1,  55.148, -21.325,  -0.00654,  -0.00071, 0.00312, 0.00472, 0.06861
0340+362, 112,   8,   5,   5,  55.871,  36.370,  +0.00587,  -0.00110, 0.00990, 0.01541,-0.02107
0340-140,   5,   0,   0,   0,  55.687, -13.914,  +0.01746,  -0.11345, 0.02595, 0.06179,-0.02059
0341+158,  29,   0,   0,   0,  56.097,  15.995,  -0.00473,  -0.00456, 0.00424, 0.00753,-0.03930
0341+729,   3,   2,   2,   0,  56.896,  73.151,,,,,
0341-256,   6,   0,   0,   0,  55.831, -25.505,  -0.02464,  -0.14093, 0.02927, 0.08671, 0.04845
0342+147,  66,   7,   5,   3,  56.277,  14.897,  -0.01429,  +0.00491, 0.00352, 0.00417,-0.14720
0342+538,   5,   2,   2,   0,  56.644,  54.016,  -0.00742,  +0.01015, 0.01081, 0.02637,-0.26417
0344+199,   8,   0,   0,   0,  56.873,  20.081,  +0.01460,  -0.00941, 0.02192, 0.03709,-0.17865
0344+235,   8,   0,   0,   0,  56.988,  23.665,  -0.05318,  +0.12598, 0.02859, 0.05636,-0.63965
0344+558,   5,   0,   0,   0,  56.987,  55.959,  -0.01709,  +0.01855, 0.00553, 0.01136,-0.08844
0345+416,   4,   1,   1,   1,  57.188,  41.821,,,,,
0345+460, 217,  35,  32,   6,  57.328,  46.167,  +0.01501,  +0.00913, 0.00960, 0.01795,-0.01784
0346+209,   6,   0,   0,   0,  57.438,  21.079,  -0.03548,  +0.03087, 0.05450, 0.10209,-0.34002
0346+514,   5,   0,   0,   0,  57.604,  51.644,  -0.00446,  -0.03441, 0.03896, 0.06703,-0.26912
0346+800,   6,  11,  11,   0,  58.692,  80.158,  +0.07900,  +0.05612, 0.04723, 0.26689,-0.28083
0346-163,   5,   0,   0,   0,  57.164, -16.172,  -0.00643,  +0.02972, 0.00596, 0.01541,-0.13681
0346-279, 206,  16,  12,   7,  57.159, -27.820,  -0.00923,  -0.01382, 0.00387, 0.00481,-0.09524
0347-211, 177,  25,  17,  19,  57.491, -21.047,  -0.00133,  -0.01046, 0.00335, 0.00493,-0.02371
0348+049,   5,   0,   0,   0,  57.726,   5.106,  -0.14617,  +0.13496, 0.07821, 0.10260,-0.12191
0348-031,   5,   0,   0,   0,  57.814,  -3.022,  -0.00282,  +0.03373, 0.08111, 0.17176,-0.06698
0348-120,   7,   0,   0,   0,  57.796, -11.890,  +0.00165,  -0.00560, 0.01691, 0.04276,-0.36798
0350+177,   0,   5,   3,   4,  58.220,  17.910,,,,,
0350+465,   7,   1,   0,   1,  58.625,  46.722,  -0.01167,  -0.01787, 0.01049, 0.02747, 0.25058
0350-253,   5,   0,   0,   0,  58.046, -25.247,  +0.00125,  +0.05304, 0.01011, 0.02977,-0.25828
0352+605,   6,   1,   1,   1,  59.105,  60.733,  +0.00186,  -0.02656, 0.00882, 0.02423,-0.01474
0352+825,   0,   5,   5,   1,  60.553,  82.693,,,,,
0352-164,   5,   0,   0,   0,  58.604, -16.273,  +0.08960,  +0.02477, 0.06466, 0.15039,-0.32367
0353+289,   5,   0,   0,   0,  59.035,  29.062,  +0.00172,  +0.03171, 0.01687, 0.04537, 0.06039
0354+000,   5,   0,   0,   0,  59.226,   0.225,  +0.20386,  +0.07110, 0.43279, 0.90045, 0.23228
0354+231,   8,   0,   0,   0,  59.340,  23.332,  +0.00657,  -0.00839, 0.00835, 0.01622,-0.15621
0354-405,   4,   1,   1,   1,  59.087, -40.358,,,,,
0355+055,   7,   0,   0,   0,  59.442,   5.709,  +0.01584,  -0.00459, 0.02204, 0.02556,-0.00455
0355-079,   5,   0,   0,   0,  59.430,  -7.854,  -0.01492,  +0.00583, 0.01256, 0.03002,-0.44496
0355-483,   5,   2,   2,   0,  59.341, -48.204,  +0.05821,  +0.05572, 0.02053, 0.06651, 0.52478
0355-669,  15,   7,   7,   0,  58.950, -66.759,  -0.01213,  -0.02138, 0.01663, 0.05855, 0.11292
0356+322,   4,   1,   1,   0,  59.937,  32.346,,,,,
0356-033,   5,   0,   0,   0,  59.847,  -3.176,  -0.68175,  -0.13289, 0.32164, 0.66472,-0.30556
0357+057,   5,   0,   0,   0,  60.049,   5.845,  -0.00473,  +0.00378, 0.01802, 0.03348,-0.00965
0357-263,   7,   0,   0,   0,  59.890, -26.259,  +0.11105,  -0.01554, 0.05962, 0.15872,-0.37533
0358+040,   6,   0,   0,   0,  60.333,   4.226,  +0.00770,  -0.01591, 0.01972, 0.03141,-0.26981
0358+210,  93,   4,   2,   2,  60.438,  21.175,  -0.00014,  +0.00910, 0.00341, 0.00553,-0.09720
0358-162,   5,   0,   0,   0,  60.278, -16.111,  +0.00766,  +0.04343, 0.01571, 0.04331,-0.11146
0359-151,   5,   0,   0,   0,  60.570, -14.972,  -0.01473,  +0.00963, 0.03578, 0.08011,-0.32212
0359-294,   3,   2,   2,   0,  60.340, -29.357,,,,,
0400+258,  77,  12,  12,   2,  60.773,  26.000,  +0.02074,  -0.00695, 0.00385, 0.00529,-0.09452
0400-319,  95,  11,  10,   4,  60.589, -31.791,  -0.01179,  +0.00753, 0.00516, 0.00811,-0.09014
0401+820,   0,   5,   5,   0,  62.664,  82.140,,,,,
0402+379,   1,   4,   4,   0,  61.455,  38.059,,,,,
0402-362, 724,  99,  75,  45,  60.974, -36.084,  +0.00132,  +0.01152, 0.00104, 0.00201, 0.16174
0403+064,   5,   0,   0,   0,  61.643,   6.621,  -0.01767,  +0.01418, 0.02532, 0.04457, 0.02578
0403+768,   0,   5,   4,   5,  62.690,  76.946,,,,,
0403-132, 179,  13,   7,   6,  61.392, -13.137,  +0.00188,  +0.00196, 0.00199, 0.00403,-0.18019
0403-179,   7,   0,   0,   0,  61.551, -17.833,  -0.00741,  -0.00849, 0.01259, 0.03005,-0.12783
0404+075,   5,   0,   0,   0,  61.871,   7.702,  -0.01119,  -0.01131, 0.01566, 0.02931, 0.25622
0404-240,   5,   0,   0,   0,  61.664, -23.918,  +0.01139,  +0.08658, 0.02403, 0.06668,-0.25469
0405-015,   5,   0,   0,   0,  62.077,  -1.376,  +0.00955,  -0.11194, 0.03964, 0.07419,-0.14302
0405-123,  41,   3,   0,   3,  61.952, -12.194,  -0.00323,  +0.01488, 0.00496, 0.00715, 0.04462
0405-331,   5,   1,   0,   1,  61.891, -33.063,  -0.02377,  +0.01334, 0.01154, 0.03733,-0.15292
0405-385, 370,  63,  47,  26,  61.746, -38.441,  +0.00132,  +0.01085, 0.00168, 0.00385,-0.09196
0406+065,   5,   0,   0,   0,  62.358,   6.676,  +0.01681,  -0.02000, 0.01728, 0.03395,-0.11094
0406+121,  41,   2,   2,   1,  62.342,  12.294,  -0.00533,  +0.00586, 0.00504, 0.00697,-0.40793
0406-056,   5,   0,   0,   0,  62.249,  -5.495,  -0.01005,  +0.09478, 0.02818, 0.06678,-0.26606
0406-127,  57,   3,   1,   2,  62.274, -12.647,  +0.01261,  +0.00296, 0.00486, 0.00833,-0.28285
0407-170,   4,   1,   1,   0,  62.406, -16.927,,,,,
0407-199,   6,   0,   0,   0,  62.419, -19.800,  -0.08068,  -0.13962, 0.04948, 0.11963, 0.56543
0409+000,   5,   0,   0,   0,  63.139,   0.180,  +0.03539,  +0.11608, 0.04123, 0.09281, 0.17543
0409+045,   5,   0,   0,   0,  63.159,   4.635,  +0.03514,  +0.06797, 0.03043, 0.05162, 0.35779
0409+188,   6,   0,   0,   0,  63.191,  18.944,  +0.00420,  +0.01831, 0.01794, 0.02841, 0.44642
0409+229,  22,   0,   0,   0,  63.182,  23.085,  +0.01068,  -0.00366, 0.00407, 0.00701,-0.30879
0409+527,   5,   0,   0,   0,  63.405,  52.848,  -0.02058,  -0.03636, 0.00956, 0.02488, 0.23805
0409-280,   5,   0,   0,   0,  62.855, -27.972,  +0.03327,  -0.03798, 0.02668, 0.07651,-0.23960
0410+110,  51,   0,   0,   0,  63.418,  11.204,  -0.01681,  +0.02171, 0.01376, 0.01770,-0.22938
0411+054,   1,   5,   5,   3,  63.657,   5.578,,,,,
0411+245,   5,   0,   0,   0,  63.562,  24.689,  -0.10001,  -0.88771, 0.37837, 1.00304,-0.29015
0411+341,   2,   3,   3,   2,  63.655,  34.314,,,,,
0411-063,   5,   0,   0,   0,  63.368,  -6.250,  -0.06967,  -0.13867, 0.05057, 0.12811,-0.66448
0412+447,   3,   2,   2,   0,  63.986,  44.880,,,,,
0413-210,   5,   2,   1,   1,  64.018, -20.941,  +0.00471,  -0.01507, 0.00450, 0.01108, 0.18203
0414-189, 216,   7,   5,   4,  64.152, -18.852,  -0.01107,  -0.00603, 0.00284, 0.00407,-0.00981
0414-337,   5,   0,   0,   0,  64.085, -33.659,  +0.08890,  +0.11224, 0.03842, 0.14576, 0.45651
0414-341,   4,   1,   1,   1,  64.042, -34.051,,,,,
0415+211,   5,   0,   0,   0,  64.668,  21.275,  +0.00316,  -0.70583, 0.18374, 0.42205,-0.42375
0415+379,   3,   6,   5,   3,  64.589,  38.027,,,,,
0415+398, 144,  12,  10,   2,  64.844,  39.925,  -0.01085,  +0.01119, 0.00372, 0.00543,-0.04293
0415+572,   5,   0,   0,   0,  64.831,  57.383,  -0.01958,  -0.04241, 0.02243, 0.04518, 0.38862
0416-216,   5,   0,   0,   0,  64.752, -21.543,  +0.03054,  -0.28544, 0.02851, 0.07726, 0.06578
0417-302,   5,   0,   0,   0,  64.947, -30.173,  +0.19687,  -0.05178, 0.05795, 0.14208,-0.42407
0418+437,   5,   0,   0,   0,  65.466,  43.870,  +0.00131,  -0.02531, 0.02052, 0.03682,-0.17618
0418+532,  21,   2,   2,   0,  65.685,  53.407,  +0.01754,  -0.03420, 0.00702, 0.01568, 0.25406
0418-151,   5,   0,   0,   0,  65.077, -15.024,  -0.00373,  -0.01532, 0.00520, 0.01362,-0.27395
0419+308,   5,   0,   0,   0,  65.588,  30.969,  -0.08768,  -0.07004, 0.07590, 0.11365, 0.01509
0420+022, 257,  60,  23,  50,  65.718,   2.324,  -0.00151,  +0.00738, 0.00253, 0.00348,-0.04984
0420+210,   4,   1,   1,   1,  65.758,  21.134,,,,,
0420+417,  41,   9,   8,   3,  65.983,  41.834,  -0.00526,  +0.01169, 0.00530, 0.00778, 0.08963
0420-014,1547, 284, 175, 170,  65.816,  -1.343,  -0.00444,  -0.00661, 0.00048, 0.00060,-0.30403
0421+019,   5,   0,   0,   0,  66.036,   2.074,  -0.00508,  -0.00180, 0.00928, 0.02249,-0.20139
0421+145,   7,   0,   0,   0,  66.098,  14.705,  +0.10654,  +0.04439, 0.05827, 0.06102,-0.04442
0422+004, 133,   9,   8,   3,  66.195,   0.602,  +0.00112,  +0.00911, 0.00314, 0.00522,-0.05466
0422+079,   5,   0,   0,   0,  66.240,   8.088,  +0.01129,  -0.01579, 0.00814, 0.01759,-0.07698
0422+224,   5,   0,   0,   0,  66.425,  22.585,  -0.19328,  +0.14780, 0.33901, 0.67755,-0.15767
0422-380,  97,  15,  12,   4,  66.176, -37.939,  +0.00466,  +0.00174, 0.00319, 0.00673, 0.12006
0422-389,  10,   0,   0,   0,  66.140, -38.812,  -0.01533,  +0.15038, 0.07444, 0.10260, 0.21095
0423+051,  21,   0,   0,   0,  66.653,   5.306,  -0.01076,  +0.01027, 0.00609, 0.01275,-0.16390
0423+233,  18,   3,   1,   2,  66.732,  23.461,  +0.00156,  +0.02842, 0.00739, 0.01612,-0.47914
0423+237,   6,   0,   0,   0,  66.733,  23.841,  +0.01103,  +0.06844, 0.04538, 0.07659,-0.42296
0423-163,   1,   4,   3,   4,  66.473, -16.211,,,,,
0424+328,   3,   2,   2,   0,  67.024,  32.998,,,,,
0424+414,   3,   2,   2,   0,  66.942,  41.550,,,,,
0425+048,  10,   0,   0,   0,  66.948,   4.952,  +0.01176,  -0.01446, 0.01108, 0.01791,-0.22238
0425+174,   8,   0,   0,   0,  67.148,  17.540,  -0.00401,  -0.02547, 0.00847, 0.01618,-0.28430
0425-071,   4,   1,   1,   0,  66.859,  -7.009,,,,,
0426+181,  12,   0,   0,   0,  67.371,  18.264,  -0.10699,  +0.21319, 0.07003, 0.13074,-0.21712
0426+273,  71,   5,   3,   4,  67.471,  27.411,  +0.00643,  -0.01256, 0.00264, 0.00491,-0.02016
0426+332,   4,   1,   1,   1,  67.470,  33.317,,,,,
0426-380,  91,  16,  13,   6,  67.168, -37.939,  -0.00448,  -0.00571, 0.00516, 0.00578,-0.22987
0427-502,   6,   1,   0,   1,  67.178, -50.093,  -0.01728,  -0.26479, 0.04142, 0.09415, 0.10785
0428+205,   2,   3,   2,   3,  67.766,  20.626,,,,,
0428-042,   5,   0,   0,   0,  67.867,  -4.108,  -0.02290,  -0.02659, 0.03317, 0.06757,-0.30417
0428-252,   5,   0,   0,   0,  67.567, -25.127,  -0.02363,  -0.09720, 0.08762, 0.26348, 0.29556
0429+174,  10,   0,   0,   0,  67.989,  17.527,  -0.03382,  +0.03707, 0.02313, 0.04619,-0.54848
0430+289, 195,   5,   5,   2,  68.408,  29.099,  -0.00124,  +0.00782, 0.00170, 0.00288,-0.07523
0430-163,   5,   0,   0,   0,  68.121, -16.235,  -0.02749,  +0.01407, 0.01997, 0.04979,-0.42142
0430-332,   7,   0,   0,   0,  68.186, -33.153,  +0.00162,  +0.19190, 0.03946, 0.14552, 0.30216
0432+254,   5,   0,   0,   0,  68.894,  25.550,  +0.00413,  +0.09782, 0.03553, 0.07642, 0.34598
0432-148,   4,   1,   0,   1,  68.579, -14.715,,,,,
0432-253,   5,   1,   0,   1,  68.586, -25.243,  -0.00349,  -0.03735, 0.06118, 0.14418,-0.02200
0432-606,   5,   1,   1,   0,  68.392, -60.504,  +0.03907,  +0.12409, 0.01235, 0.04912, 0.25484
0433+295,   5,   0,   0,   0,  69.268,  29.671,  -0.00349,  -0.07268, 0.01390, 0.02388,-0.11390
0433-422,   4,   1,   1,   0,  68.689, -42.186,,,,,
0434+299,   5,   0,   0,   0,  69.521,  30.079,  -0.00284,  -0.01231, 0.00800, 0.01866,-0.25317
0434-188, 275,  19,  10,  15,  69.256, -18.747,  +0.00337,  +0.00369, 0.00326, 0.00555,-0.47558
0434-240,   4,   1,   1,   0,  69.214, -23.999,,,,,
0435+217,   5,   0,   0,   0,  69.733,  21.886,  +0.01656,  -0.00801, 0.02110, 0.04064,-0.03340
0435-300,   5,   0,   0,   0,  69.402, -29.901,  +0.02705,  +0.03040, 0.02304, 0.06460, 0.14449
0436+052,   4,   1,   0,   1,  69.759,   5.345,,,,,
0436+306,   5,   0,   0,   0,  69.824,  30.752,  -0.00702,  +0.00587, 0.00546, 0.01303,-0.19736
0436+426,   4,   2,   1,   1,  70.033,  42.745,,,,,
0436-089,   5,   0,   0,   0,  69.658,  -8.806,  +0.19797,  +0.02472, 0.08862, 0.08772, 0.27603
0436-129,  82,   6,   4,   3,  69.646, -12.851,  -0.00393,  +0.01233, 0.00493, 0.00904,-0.10414
0436-203,   6,   0,   0,   0,  69.710, -20.207,  -0.01250,  +0.00486, 0.05638, 0.13412,-0.42831
0437+273,   6,   0,   0,   0,  70.116,  27.478,  -0.02365,  -0.07742, 0.01850, 0.03055,-0.19720
0437-303,   5,   0,   0,   0,  69.972, -30.296,  +0.01794,  +0.18201, 0.04544, 0.13535, 0.54543
0437-454, 161,  30,  27,   4,  69.754, -45.373,  +0.00320,  -0.01983, 0.00434, 0.00867,-0.00721
0438+785,   3,   2,   2,   0,  71.443,  78.649,,,,,
0438-436,  67,  16,  15,   2,  70.072, -43.552,  +0.00239,  -0.00109, 0.00396, 0.00949,-0.12736
0439+186,   4,   1,   0,   1,  70.713,  18.727,,,,,
0439-299,   4,   1,   0,   1,  70.331, -29.877,,,,,
0439-337,   4,   1,   1,   0,  70.391, -33.668,,,,,
0440+345,  71,   7,   5,   2,  70.882,  34.685,  -0.00571,  +0.00180, 0.00184, 0.00320,-0.04417
0440-285,   3,   2,   1,   1,  70.657, -28.425,,,,,
0442+071,   5,   0,   0,   0,  71.256,   7.265,  +0.02791,  -0.00399, 0.01898, 0.04068,-0.53127
0442+389,  70,   2,   2,   1,  71.548,  39.005,  -0.01182,  -0.01898, 0.00508, 0.01048, 0.19687
0444+634,   4,  13,  13,   5,  72.347,  63.536,,,,,
0445+097,   5,   0,   0,   0,  72.091,   9.848,  +0.02761,  -0.01787, 0.02343, 0.04113,-0.01574
0445+364,   5,   0,   0,   0,  72.147,  36.492,  -0.01738,  +0.00417, 0.01099, 0.02275, 0.46249
0445-221,   6,   0,   0,   0,  71.905, -22.060,  +0.29794,  -0.35152, 0.10468, 0.19557, 0.10856
0446+074,   5,   0,   0,   0,  72.338,   7.486,  +0.11536,  +0.30849, 0.11826, 0.23039, 0.03922
0446+112, 447,  45,  32,  28,  72.282,  11.358,  -0.00269,  -0.00616, 0.00129, 0.00161,-0.05417
0446+178,   5,   0,   0,   0,  72.302,  17.909,  -0.04183,  -0.03869, 0.04717, 0.07735,-0.30386
0446+462,   5,   0,   0,   0,  72.628,  46.350,  -0.13265,  -0.06990, 0.04194, 0.08542, 0.19122
0446+595,   2,   3,   3,   0,  72.828,  59.592,,,,,
0446-096,   5,   0,   0,   0,  72.206,  -9.592,  -0.07050,  +0.11394, 0.03119, 0.08451,-0.59370
0446-212,   3,   2,   0,   2,  72.072, -21.162,,,,,
0446-265,   5,   0,   0,   0,  72.100, -26.437,  -0.01453,  -0.07460, 0.04219, 0.13324,-0.67354
0447+227,   8,   0,   0,   0,  72.716,  22.818,  -0.00403,  -0.02437, 0.01287, 0.02539,-0.11014
0447+408,   4,   1,   1,   0,  72.682,  40.937,,,,,
0447-010,   6,   1,   1,   0,  72.429,  -0.956,  -0.02438,  -0.01884, 0.02511, 0.05143,-0.38376
0448-187,   4,   1,   0,   1,  72.650, -18.617,,,,,
0448-392,   8,   2,   2,   1,  72.426, -39.186,  -0.01602,  -0.06221, 0.02115, 0.06500,-0.14083
0450+013,   5,   0,   0,   0,  73.259,   1.477,  +0.00670,  +0.01590, 0.00799, 0.01440, 0.11800
0450-743,   6,   1,   1,   0,  72.202, -74.292,  +0.03957,  +0.05767, 0.01920, 0.07610, 0.27960
0451-282,  92,  16,   4,  13,  73.311, -28.127,  +0.00565,  +0.00906, 0.00431, 0.00584,-0.24824
0451-398,   6,   0,   0,   0,  73.319, -39.818,  +0.00166,  -0.08289, 0.09489, 0.46710, 0.37096
0452+068,   5,   0,   0,   0,  73.836,   6.927,  +0.07109,  -0.09331, 0.07131, 0.12198,-0.38534
0453+269,   5,   0,   0,   0,  74.072,  27.039,  +0.15119,  -0.51253, 0.05193, 0.11454,-0.24155
0454+039,   4,   1,   0,   1,  74.197,   4.015,,,,,
0454+066,   4,   1,   0,   1,  74.282,   6.752,,,,,
0454+550,   4,   1,   1,   0,  74.729,  55.145,,,,,
0454+844,  82, 355, 353,   8,  77.177,  84.535,  -0.00085,  +0.00842, 0.00048, 0.00534, 0.01232
0454-088,   5,   0,   0,   0,  74.334,  -8.818,  +0.05051,  +0.05105, 0.05067, 0.08288, 0.16781
0454-220,   5,   0,   0,   0,  74.037, -21.986,  +0.04525,  -0.16471, 0.06567, 0.15101,-0.24565
0454-234,3138, 386, 283, 178,  74.263, -23.414,  -0.00421,  -0.00449, 0.00037, 0.00048,-0.01397
0454-463, 113,  67,  60,  12,  73.962, -46.266,  +0.01204,  +0.02602, 0.00727, 0.01558, 0.15927
0454-810,  53, 158, 157,   5,  72.523, -81.017,  +0.00403,  +0.00615, 0.00138, 0.00786,-0.05182
0455-183,   5,   0,   0,   0,  74.476, -18.321,  +0.00560,  -0.00768, 0.04208, 0.11717,-0.03241
0456+060,   4,   1,   0,   1,  74.703,   6.134,,,,,
0456+428,   5,   0,   0,   0,  75.114,  42.892,  -0.01208,  -0.03362, 0.02830, 0.03872,-0.22692
0456+714,   3,   2,   2,   0,  75.441,  71.476,,,,,
0456-317,   7,   0,   0,   0,  74.587, -31.656,  +0.33240,  +1.34977, 1.06575, 3.07530,-0.79136
0457+024,  72,   3,   1,   2,  74.967,   2.492,  +0.00227,  +0.01795, 0.00457, 0.00749, 0.00787
0458+138,  28,   4,   2,   2,  75.439,  13.935,  +0.00452,  +0.00828, 0.00457, 0.00860,-0.09662
0458-020,2549, 242, 158, 138,  75.303,  -1.987,  +0.00160,  -0.00672, 0.00036, 0.00046,-0.12749
0459+060,  15,   0,   0,   0,  75.564,   6.152,  +0.00145,  -0.01174, 0.00646, 0.00853,-0.14783
0459+135,  10,   1,   1,   0,  75.638,  13.636,  -0.00249,  +0.00143, 0.00628, 0.00824, 0.06841
0459+252,   6,   1,   1,   0,  75.744,  25.274,  -0.00288,  +0.00307, 0.02039, 0.03544,-0.15240
0459+415,   4,   1,   1,   0,  75.658,  41.655,,,,,
0459-139,   5,   0,   0,   0,  75.500, -13.918,  +0.06381,  -0.01325, 0.03795, 0.08722,-0.19161
0500+019,  21,   3,   3,   1,  75.838,   2.051,  -0.02059,  +0.02683, 0.00590, 0.00904,-0.40969
0500+443,   3,   2,   2,   0,  75.959,  44.411,,,,,
0501+279,   5,   0,   0,   0,  76.226,  28.042,  -0.04979,  -0.00726, 0.02598, 0.05287,-0.21879
0501-067,   4,   1,   1,   1,  75.984,  -6.634,,,,,
0501-215,   6,   0,   0,   0,  75.950, -21.475,  +0.10359,  +0.11020, 0.06330, 0.14221,-0.00668
0502+049,  27,   2,   1,   1,  76.347,   4.995,  -0.00235,  -0.00457, 0.00397, 0.00732,-0.11153
0503+216,   6,   1,   1,   0,  76.642,  21.683,  +0.02080,  -0.00457, 0.01666, 0.03218,-0.08861
0503+466,   0,   5,   5,   0,  76.849,  46.762,,,,,
0503-043,   5,   0,   0,   0,  76.463,  -4.324,  +0.01443,  +0.03437, 0.02645, 0.06167,-0.20268
0503-163,   5,   1,   0,   1,  76.488, -16.266,  -0.03937,  +0.00075, 0.03310, 0.07083,-0.74220
0503-608,  11,   5,   5,   0,  76.007, -60.831,  -0.01573,  -0.04753, 0.02370, 0.05841, 0.38126
0506+056,  12,   0,   0,   0,  77.358,   5.693,  +0.00276,  +0.00960, 0.00552, 0.01221,-0.19526
0506+101, 138,   8,   5,   4,  77.364,  10.196,  -0.00069,  +0.00212, 0.00276, 0.00405,-0.25463
0506-332,   5,   1,   1,   0,  77.159, -33.148,  +0.24363,  +0.31911, 0.06305, 0.21188, 0.34935
0506-612,  82,  30,  29,   1,  76.683, -61.161,  +0.01302,  +0.00042, 0.00428, 0.00946, 0.24119
0507+179,  82,   6,   3,   3,  77.510,  18.012,  -0.00362,  -0.00068, 0.00204, 0.00252,-0.14444
0508+138,  12,   1,   0,   1,  77.910,  13.955,  +0.00423,  -0.01314, 0.00954, 0.01074, 0.07415
0508+264,   6,   0,   0,   0,  77.960,  26.532,  -0.02121,  -0.11121, 0.02838, 0.09428, 0.18949
0508-317,   3,   2,   2,   0,  77.693, -31.715,,,,,
0509+011,   5,   1,   1,   0,  77.990,   1.180,  +0.04233,  +0.13350, 0.05504, 0.08075,-0.21023
0509+152,   4,   2,   1,   1,  78.171,  15.290,,,,,
0509+205,   5,   0,   0,   0,  78.163,  20.629,  -0.02908,  +0.00013, 0.02718, 0.06184,-0.24813
0509+406,   0,   5,   5,   0,  78.219,  40.695,,,,,
0510+559,  14,   0,   0,   0,  78.578,  56.036,  +0.02819,  -0.00161, 0.01941, 0.03132, 0.18355
0511-203,   5,   0,   0,   0,  78.429, -20.270,  -0.01154,  +0.02930, 0.03568, 0.09803,-0.24320
0511-220,  20,   0,   0,   0,  78.455, -21.988,  +0.00114,  -0.00664, 0.00562, 0.00967,-0.36832
0512-205,   4,   1,   1,   0,  78.572, -20.489,,,,,
0513+276,   5,   0,   0,   0,  79.169,  27.720,  +0.04463,  +0.03509, 0.03722, 0.05532, 0.29865
0513+455,   2,   3,   3,   0,  79.370,  45.618,,,,,
0513+714,   4,   1,   1,   0,  79.870,  71.551,,,,,
0513-459,   5,   0,   0,   0,  78.683, -45.910,  +0.49563,  +0.01458, 0.28223, 0.40172, 0.17417
0514+074,   5,   0,   0,   0,  79.235,   7.548,  +0.04203,  -0.12039, 0.03789, 0.07930,-0.20326
0514+330,   5,   0,   0,   0,  79.521,  33.104,  +0.00420,  +0.00131, 0.00832, 0.01625,-0.42455
0514+474,   5,   0,   0,   0,  79.550,  47.515,  +0.01631,  -0.03457, 0.01464, 0.02638,-0.30907
0514-156,   4,   1,   0,   1,  79.238, -15.620,,,,,
0514-161,   7,   1,   1,   0,  79.066, -16.052,  +0.00642,  +0.04620, 0.01257, 0.02508,-0.07904
0514-459,   8,   0,   0,   0,  78.939, -45.945,  +0.05603,  -0.21482, 0.03779, 0.13391,-0.16744
0515+067,   4,   1,   1,   0,  79.464,   6.801,,,,,
0515+208,  92,   3,   3,   1,  79.516,  20.915,  +0.00913,  +0.00032, 0.00350, 0.00631,-0.13780
0515-053,   5,   0,   0,   0,  79.367,  -5.345,  -0.00801,  +0.05304, 0.02935, 0.07114, 0.08334
0516+087,   5,   0,   0,   0,  79.795,   8.816,  +0.01050,  +0.00272, 0.01102, 0.02587,-0.03833
0516-249,   5,   0,   0,   0,  79.525, -24.917,  +0.04416,  +0.01821, 0.07259, 0.18418,-0.27544
0516-621, 107,  40,  39,   2,  79.187, -62.118,  -0.00858,  -0.00948, 0.00256, 0.00743, 0.19368
0517-027,   3,   2,   0,   2,  80.039,  -2.670,,,,,
0517-726,   3,   6,   6,   0,  79.157, -72.619,,,,,
0518+211,   8,   0,   0,   0,  80.442,  21.214,  +0.01358,  +0.01529, 0.01384, 0.02299,-0.26079
0518+705,   1,   4,   4,   0,  81.056,  70.581,,,,,
0518-458,   6,   0,   0,   0,  79.957, -45.779,  -0.08516,  -0.11734, 0.11423, 0.17437,-0.12447
0519+011,   5,   0,   0,   0,  80.573,   1.225,  -0.01011,  -0.01342, 0.01874, 0.03717, 0.04711
0520+411,   5,   0,   0,   0,  80.982,  41.231,  +0.00015,  +0.00650, 0.00648, 0.01184, 0.08295
0521-262,   5,   3,   2,   1,  80.827, -26.236,  -0.05500,  +0.12010, 0.06012, 0.08341, 0.25841
0521-365, 194,  43,  36,  16,  80.742, -36.459,  -0.00447,  +0.00479, 0.00307, 0.00565, 0.11661
0521-403,   3,   2,   0,   2,  80.725, -40.342,,,,,
0522-283,   5,   0,   0,   0,  81.228, -28.312,  -0.03695,  +0.02017, 0.02714, 0.07849,-0.28419
0522-314,   6,   0,   0,   0,  81.041, -31.440,  +0.55466,  +1.16805, 0.77683, 2.02390, 0.84229
0522-611,  64,   8,   8,   0,  80.643, -61.133,  -0.00235,  -0.01091, 0.00368, 0.01024, 0.26431
0523-236,   7,   3,   1,   2,  81.277, -23.636,  -0.08544,  -0.07607, 0.03174, 0.06221,-0.16241
0524+034, 125,   7,   2,   6,  81.886,   3.525,  -0.00186,  +0.00206, 0.00340, 0.00629,-0.21337
