iers_name, num_cln, num_outl, outl_ra, outl_dec, ra, dec, pmra, pmdec, pmra_err, pmdec_err, pmra_pmdec_cor
0422-380,  74,  35,  23,  21,  66.176, -37.939,  +0.00008,  +0.01499, 0.00758, 0.01554, 0.05502
0423+051,  17,   2,   0,   2,  66.653,   5.306,  -0.04066,  +0.03137, 0.01842, 0.04216,-0.04039
0423+233,  18,   1,   1,   0,  66.732,  23.461,  +0.01513,  +0.02697, 0.01557, 0.03205,-0.29952
0425+048,   6,   4,   2,   2,  66.948,   4.952,  -0.03514,  -0.02103, 0.03298, 0.05822,-0.24040
0425+174,   6,   0,   0,   0,  67.148,  17.540,  -0.03626,  -0.03634, 0.02684, 0.05859,-0.39040
0426+181,   4,   3,   1,   3,  67.371,  18.264,,,,,
0426+273,  66,   8,   5,   6,  67.471,  27.411,  -0.00120,  -0.01098, 0.00551, 0.00905,-0.08937
0426-380,  82,  22,  14,  13,  67.168, -37.939,  -0.02379,  -0.00274, 0.01742, 0.02721,-0.02702
0427-502,   4,   3,   3,   1,  67.178, -50.093,,,,,
0429+174,   6,   1,   1,   1,  67.989,  17.527,  -0.04537,  -0.03123, 0.04667, 0.09580,-0.57769
0430+052,  77,  92,  70,  61,  68.296,   5.354,  +0.02681,  +0.00806, 0.00670, 0.01044, 0.02433
0430+289, 145,  31,  21,  21,  68.408,  29.099,  +0.01424,  -0.00487, 0.00513, 0.00715,-0.10209
0430-332,   4,   1,   1,   1,  68.186, -33.153,,,,,
0432-606,   3,   3,   2,   1,  68.392, -60.504,,,,,
0434-188, 199,  82,  47,  71,  69.256, -18.747,  -0.00143,  +0.01571, 0.00568, 0.00901,-0.52720
0436-129,  59,  28,  18,  23,  69.646, -12.851,  -0.02547,  -0.01627, 0.01086, 0.01966, 0.00908
0437+273,   3,   2,   0,   2,  70.116,  27.478,,,,,
0437-454, 117,  66,  47,  43,  69.754, -45.373,  -0.00730,  -0.04191, 0.01188, 0.01926, 0.07392
0438-436,  57,  24,   9,  22,  70.072, -43.552,  +0.01043,  -0.00717, 0.01096, 0.01689,-0.15853
0440+345,  71,   5,   5,   2,  70.882,  34.685,  -0.00355,  +0.00689, 0.00453, 0.00679, 0.00233
0440-003, 123,  36,  26,  20,  70.661,  -0.295,  -0.02702,  +0.02150, 0.00921, 0.02438,-0.15293
0442+389,  61,  11,   7,   6,  71.548,  39.005,  -0.01890,  -0.00603, 0.00800, 0.01217, 0.02113
0444+634,   4,  13,   8,  12,  72.347,  63.536,,,,,
0446+112, 378,  85,  65,  57,  72.282,  11.358,  -0.00035,  -0.01541, 0.00325, 0.00462,-0.04506
0447+227,   3,   2,   1,   1,  72.716,  22.818,,,,,
0447-010,   1,   5,   5,   2,  72.429,  -0.956,,,,,
0448-187,   0,   5,   2,   5,  72.650, -18.617,,,,,
0448-392,   5,   1,   1,   1,  72.426, -39.186,  -0.03661,  +0.03840, 0.13838, 0.25897, 0.00187
0450-743,   5,   3,   1,   3,  72.202, -74.292,  -0.53969,  -0.14555, 0.38103, 0.24853, 0.50166
0451-282,  79,  25,  10,  21,  73.311, -28.127,  +0.01134,  +0.01549, 0.00893, 0.01138,-0.37736
0454+844, 371,  48,  39,  30,  77.177,  84.535,  +0.00880,  +0.01798, 0.00283, 0.00297,-0.06437
0454-234,2652, 713, 374, 537,  74.263, -23.414,  +0.00006,  -0.01256, 0.00085, 0.00152,-0.05922
0454-463, 122,  47,  33,  27,  73.962, -46.266,  +0.04749,  +0.05244, 0.02443, 0.03411, 0.01591
0454-810, 139,  60,  44,  38,  72.523, -81.017,  -0.00091,  -0.00009, 0.00909, 0.00950, 0.10612
0457+024,  58,  18,  12,  14,  74.967,   2.492,  -0.00014,  +0.02977, 0.01265, 0.01837, 0.01532
0458+138,  25,   6,   4,   5,  75.439,  13.935,  +0.00441,  +0.01601, 0.00637, 0.01167,-0.14321
0458-020,2301, 401, 260, 297,  75.303,  -1.987,  +0.00158,  -0.00812, 0.00076, 0.00130,-0.09616
0459+060,  12,   3,   2,   2,  75.564,   6.152,  +0.03192,  -0.02019, 0.02097, 0.02461,-0.54199
0459+135,   8,   3,   0,   3,  75.638,  13.636,  -0.03785,  -0.01481, 0.02575, 0.03736,-0.09410
0459+252,   3,   2,   1,   2,  75.744,  25.274,,,,,
0500+019,  17,   7,   6,   6,  75.838,   2.051,  -0.00181,  +0.02272, 0.01315, 0.01815,-0.38501
0502+049,  28,   1,   1,   0,  76.347,   4.995,  -0.00561,  +0.00872, 0.00342, 0.00584, 0.05005
0503-608,  11,   5,   2,   3,  76.007, -60.831,  +0.04164,  -0.10779, 0.09321, 0.10339, 0.35011
0506+056,   6,   3,   2,   3,  77.358,   5.693,  +0.00743,  +0.00506, 0.03569, 0.08178,-0.14981
0506+101, 101,  34,  20,  25,  77.364,  10.196,  -0.01004,  +0.00448, 0.00648, 0.00951,-0.35315
0506-612,  95,  15,  13,  11,  76.683, -61.161,  +0.00272,  -0.00394, 0.00593, 0.00654, 0.03834
0507+179,  71,  14,  10,   8,  77.510,  18.012,  +0.00345,  +0.01171, 0.00413, 0.00553,-0.23959
0508+138,   5,   8,   6,   7,  77.910,  13.955,  +0.03220,  +0.00528, 0.02401, 0.02965, 0.11602
0509+011,   3,   3,   2,   1,  77.990,   1.180,,,,,
0509+152,   6,   0,   0,   0,  78.171,  15.290,  -0.01409,  -0.01672, 0.02417, 0.03529, 0.09388
0510+559,   6,   2,   2,   1,  78.578,  56.036,  +0.05660,  +0.04446, 0.04681, 0.03889, 0.21198
0511-220,  17,   3,   0,   3,  78.455, -21.988,  -0.00303,  +0.00633, 0.01413, 0.02017,-0.30237
0514-161,   6,   1,   1,   0,  79.066, -16.052,  +0.02693,  +0.14582, 0.02504, 0.06924, 0.47129
0514-459,   4,   2,   1,   2,  78.939, -45.945,,,,,
0515+208,  75,  12,   8,   8,  79.516,  20.915,  +0.00698,  -0.00738, 0.00790, 0.01233,-0.10046
0516-621, 106,  37,  22,  25,  79.187, -62.118,  -0.00051,  +0.01443, 0.01088, 0.01394, 0.11460
0517-726,   7,   2,   0,   2,  79.157, -72.619,  -0.06530,  -0.10448, 0.07107, 0.04993, 0.15867
0518+165,  15,   7,   6,   2,  80.291,  16.639,  +0.01482,  +0.01482, 0.03665, 0.07278,-0.00364
0518+211,   4,   2,   1,   2,  80.442,  21.214,,,,,
0518-458,   3,   2,   1,   1,  79.957, -45.779,,,,,
0521-262,   4,   3,   2,   3,  80.827, -26.236,,,,,
0521-365, 173,  53,  29,  36,  80.742, -36.459,  +0.00162,  -0.00441, 0.00784, 0.01409, 0.19354
0522-611,  54,  13,   5,  12,  80.643, -61.133,  -0.04890,  +0.01120, 0.01601, 0.02523, 0.18971
0523-236,   4,   4,   3,   2,  81.277, -23.636,,,,,
0524+034,  90,  32,  20,  25,  81.886,   3.525,  -0.00442,  +0.02128, 0.00797, 0.01534,-0.14316
0524-460,  25,   6,   1,   5,  81.381, -45.965,  +0.01834,  -0.06646, 0.02666, 0.05302,-0.19991
0524-485,  33,  14,   6,  13,  81.569, -48.510,  +0.00460,  +0.01834, 0.02419, 0.05668, 0.10015
0528+134,2674, 722, 391, 564,  82.735,  13.532,  -0.00069,  +0.00187, 0.00099, 0.00199,-0.04480
0528-250,  46,  15,   9,   8,  82.533, -25.058,  -0.01075,  +0.02387, 0.01110, 0.02083,-0.11533
0529+075,   6,  10,   7,   8,  83.162,   7.545,  -0.00509,  -0.03681, 0.02841, 0.03394, 0.10721
0529+483, 465, 129,  90,  85,  83.316,  48.381,  +0.00691,  +0.01136, 0.00301, 0.00368, 0.01404
0530-727, 300, 107,  79,  69,  82.375, -72.758,  +0.00028,  -0.00995, 0.00661, 0.00785,-0.08954
0531+194,   0,   5,   4,   5,  83.685,  19.456,,,,,
0532+255,   2,   3,   3,   1,  83.958,  25.537,,,,,
0534-340,  92,  41,  24,  32,  84.118, -34.020,  +0.00185,  +0.01629, 0.01326, 0.02320, 0.19106
0534-611,  34,  14,   4,  13,  83.649, -61.102,  +0.04500,  +0.01740, 0.02450, 0.03849, 0.41931
0536+145, 192,  57,  38,  39,  84.927,  14.563,  +0.01607,  -0.00873, 0.00418, 0.00632,-0.23841
0537-158,  11,   1,   0,   1,  84.883, -15.842,  -0.03488,  +0.11005, 0.04344, 0.06159, 0.12962
0537-286, 352, 116,  86,  75,  84.976, -28.666,  +0.01331,  +0.00575, 0.00556, 0.00827, 0.01973
0537-441,1801, 418, 245, 302,  84.710, -44.086,  +0.00067,  -0.00127, 0.00161, 0.00230, 0.01197
0538+498,  20,   1,   1,   0,  85.651,  49.852,  +0.00647,  -0.00038, 0.01762, 0.01699, 0.04575
0539-057,  26,  11,   1,  11,  85.409,  -5.697,  -0.01717,  +0.03022, 0.01922, 0.03464,-0.09152
0539-543,   2,   3,   1,   2,  85.191, -54.306,,,,,
0543-735,   5,   3,   1,   3,  85.462, -73.538,  +0.10912,  -0.19118, 0.23867, 0.33947,-0.18428
0544+273, 234,  71,  55,  49,  86.892,  27.366,  +0.00279,  +0.01391, 0.00339, 0.00512,-0.07265
0547+234,  12,   0,   0,   0,  87.697,  23.447,  +0.03237,  -0.06249, 0.01338, 0.01922,-0.03269
0548+084,   0,   8,   5,   7,  87.797,   8.486,,,,,
0548+378,  55,  14,   9,  10,  88.075,  37.907,  +0.00199,  -0.01298, 0.00918, 0.01289,-0.23813
0549-575,  50,  15,   5,  14,  87.540, -57.540,  +0.02478,  +0.00501, 0.01947, 0.03287, 0.22988
0550-453,   6,   3,   1,   2,  88.042, -45.374,  +0.27841,  +0.21003, 0.98877, 1.14390,-0.02717
0552+398,3739,1059, 676, 762,  88.878,  39.814,  -0.00057,  -0.00131, 0.00065, 0.00086,-0.09795
0554+242,  21,   4,   3,   2,  89.270,  24.232,  +0.03332,  +0.06331, 0.01639, 0.02601,-0.10635
0556+238, 695,  82,  54,  53,  89.883,  23.898,  +0.00096,  -0.00898, 0.00170, 0.00287,-0.07672
0557-454,   6,   2,   1,   2,  89.798, -45.495,  -0.03734,  -0.30799, 0.13161, 0.37492,-0.08391
0600+177,  63,  10,   7,   6,  90.788,  17.705,  -0.00037,  -0.00404, 0.00673, 0.00798,-0.53046
0601+245,  18,   7,   3,   5,  91.230,  24.499,  -0.01615,  +0.06886, 0.11825, 0.20711,-0.04039
0601-172,  10,   2,   1,   1,  90.991, -17.275,  -0.05872,  -0.02043, 0.02113, 0.06651, 0.53591
0601-706,   3,   2,   2,   1,  90.297, -70.602,,,,,
0602+405,  10,   2,   1,   1,  91.462,  40.502,  +0.00945,  -0.00522, 0.00979, 0.01314, 0.14373
0602+673, 948, 134,  91,  89,  91.969,  67.349,  -0.00098,  +0.01293, 0.00145, 0.00174,-0.12045
0603+882,   2,   3,   0,   3, 100.526,  88.199,,,,,
0604+728,   5,   2,   2,   0,  92.704,  72.815,  +0.24191,  -0.17755, 0.07788, 0.06090, 0.16950
0604-074,   4,   3,   2,   3,  91.681,  -7.408,,,,,
0605-085,  47,  19,  14,  14,  91.999,  -8.581,  +0.01517,  -0.03011, 0.00886, 0.01446,-0.30426
0606-223, 273,  77,  51,  49,  92.249, -22.339,  -0.00027,  -0.02333, 0.00540, 0.00817, 0.02224
0607-157, 781, 109,  77,  72,  92.421, -15.711,  +0.01590,  -0.00775, 0.00256, 0.00422, 0.04100
0609+607,  31,   6,   3,   6,  93.599,  60.773,  -0.00007,  -0.03190, 0.01120, 0.01140,-0.07568
0610+260,   9,   8,   6,   7,  93.459,  26.077,  +0.04678,  -0.13680, 0.13396, 0.18039, 0.13601
0610-436,   3,   2,   1,   1,  93.119, -43.630,,,,,
0611+131,  23,   3,   3,   2,  93.490,  13.113,  -0.02394,  -0.00656, 0.01444, 0.02342,-0.33333
0613+570, 224,  62,  41,  40,  94.321,  57.021,  -0.00355,  -0.01775, 0.00643, 0.00699,-0.01439
0615+820,  41,   7,   5,   5,  96.513,  82.040,  +0.01090,  +0.00574, 0.00424, 0.00445,-0.09068
0617+210,   3,   3,   3,   1,  95.081,  21.042,,,,,
0618-252,   5,   0,   0,   0,  95.134, -25.255,  +0.01926,  +0.00148, 0.02631, 0.06370, 0.16583
0620+389,  24,   1,   1,   0,  96.079,  38.947,  -0.04057,  +0.01570, 0.01171, 0.01490,-0.12952
0621+446,   4,   1,   1,   0,  96.326,  44.667,,,,,
0621-786,   5,   5,   4,   3,  94.626, -78.717,  -0.13096,  +0.33210, 0.07545, 0.20723,-0.63608
0622-441,   2,   3,   3,   2,  95.882, -44.217,,,,,
0622-645,   3,   2,   0,   2,  95.782, -64.606,,,,,
0627+176,   5,   0,   0,   0,  97.530,  17.637,  -0.01833,  +0.02830, 0.01906, 0.04041,-0.17369
0627-199, 184,  61,  36,  43,  97.349, -19.989,  +0.00853,  -0.01095, 0.00900, 0.01351, 0.04249
0628+203,   3,   2,   2,   0,  97.754,  20.350,,,,,
0628-627,   4,   3,   3,   3,  97.240, -62.812,,,,,
0629+160,   5,   3,   1,   2,  98.180,  15.999,  -0.06831,  +0.08884, 0.02199, 0.03824, 0.23559
0629-418,  24,   6,   3,   5,  97.800, -41.907,  +0.00760,  -0.10207, 0.01883, 0.04585,-0.11496
0630-261,   6,   1,   0,   1,  98.027, -26.237,  +0.10933,  -0.06163, 0.10416, 0.20406, 0.05114
0632+502,   4,   1,   1,   1,  99.046,  50.167,,,,,
0632-235, 102,  23,  16,  15,  98.746, -23.587,  -0.01430,  -0.03130, 0.01074, 0.01390,-0.00421
0633+595,   5,   0,   0,   0,  99.512,  59.556,  +0.02068,  +0.05165, 0.03683, 0.04585,-0.07235
0634+150,   2,   3,   0,   3,  99.463,  14.983,,,,,
0636+680,  68,  17,  14,   8, 100.518,  67.977,  -0.00124,  +0.00216, 0.00561, 0.00546,-0.16636
0637-337,  23,   1,   1,   1,  99.837, -33.767,  -0.01361,  -0.05232, 0.02179, 0.03897,-0.19140
0637-752, 572,  65,  39,  42,  98.944, -75.271,  -0.00671,  -0.01019, 0.00265, 0.00247, 0.02848
0639+098,   3,   2,   2,   2, 100.438,   9.785,,,,,
0639-032,   9,  16,  11,  12, 100.463,  -3.347,  -0.00590,  -0.01675, 0.02590, 0.04915, 0.07999
0641+392, 282,  52,  32,  41, 101.224,  39.247,  -0.00277,  +0.01022, 0.00518, 0.00707, 0.03668
0642+214,  13,   2,   1,   2, 101.350,  21.364,  +0.03519,  -0.03681, 0.01137, 0.01314,-0.28710
0642+449,1451, 156, 115, 102, 101.633,  44.855,  +0.00097,  -0.00176, 0.00102, 0.00122,-0.01091
0642-349,   7,   2,   2,   1, 101.105, -34.995,  -0.07275,  +0.05262, 0.07990, 0.14947,-0.03832
0644-390,   3,   2,   2,   2, 101.629, -39.061,,,,,
0644-671,   5,   1,   0,   1, 101.117, -67.216,  +0.04784,  -1.25277, 0.32728, 0.96344, 0.56050
0646-306, 204, 105,  73,  70, 102.059, -30.739,  +0.02138,  -0.01700, 0.00775, 0.01076,-0.25582
0647-410,   2,   3,   0,   3, 102.309, -41.148,,,,,
0648-165, 414, 124,  80,  89, 102.602, -16.628,  +0.00405,  -0.00899, 0.00364, 0.00619,-0.08521
0650+371,  24,   4,   3,   2, 103.493,  37.095,  +0.01035,  +0.03680, 0.00825, 0.01140,-0.05615
0651+410,  12,   1,   1,   1, 103.792,  41.003,  -0.00621,  +0.00408, 0.01218, 0.02310,-0.20302
0654+244,   5,   4,   1,   4, 104.274,  24.399,  -0.02615,  +0.01358, 0.03062, 0.03262,-0.14265
0656+082, 854, 132,  96,  82, 104.825,   8.225,  -0.01335,  +0.03305, 0.00254, 0.00542,-0.32889
0657+172, 444,  94,  65,  68, 105.006,  17.156,  +0.00721,  -0.01247, 0.00258, 0.00384,-0.21820
0700-007,   1,   5,   3,   5, 105.830,  -0.851,,,,,
0700-197, 192,  62,  42,  43, 105.679, -19.856,  +0.01713,  -0.00303, 0.01069, 0.01396,-0.01738
0700-465,   0,   8,   5,   7, 105.394, -46.577,,,,,
0707+476,  60,  25,  19,  14, 107.692,  47.536,  +0.01573,  -0.00414, 0.00687, 0.00781,-0.10224
0708+506,   0,   5,   2,   5, 108.182,  50.556,,,,,
0708-204,   4,   1,   0,   1, 107.694, -20.557,,,,,
0709+509,   0,   5,   1,   5, 108.304,  50.896,,,,,
0709-387,   6,   1,   0,   1, 107.682, -38.844,  +0.01347,  -0.22599, 0.19595, 0.48720, 0.72521
0710+439,  22,   6,   0,   6, 108.409,  43.821,  -0.02589,  +0.02703, 0.01957, 0.03280,-0.00208
0711+356,  15,  12,   7,  10, 108.603,  35.578,  +0.02325,  -0.07679, 0.02448, 0.04474,-0.56565
0714+457, 142,  12,   6,  12, 109.466,  45.634,  +0.01563,  -0.01555, 0.01135, 0.01217,-0.09746
0716+714, 523, 147,  98,  95, 110.473,  71.343,  -0.00038,  +0.00061, 0.00235, 0.00257,-0.00421
0718+792,1415, 118,  85,  79, 111.549,  79.192,  -0.00785,  -0.00533, 0.00124, 0.00109,-0.00171
0721-071,   6,   1,   1,   0, 111.072,  -7.256,  -0.00775,  +0.16787, 0.04296, 0.10090,-0.09360
0722+145,  66,  41,  22,  28, 111.320,  14.420,  +0.00824,  -0.00027, 0.00544, 0.00758,-0.15674
0723+219, 101,  29,  21,  19, 111.559,  21.889,  +0.01701,  -0.00354, 0.00970, 0.01483,-0.06774
0723-008, 117,  59,  44,  38, 111.461,  -0.916,  -0.01533,  +0.07079, 0.00845, 0.01780,-0.29039
0723-189,   6,   1,   1,   0, 111.459, -19.072,  -0.06011,  -0.13730, 0.11609, 0.24569,-0.44808
0723-265,   3,   2,   1,   1, 111.352, -26.676,,,,,
0725+219,   8,   0,   0,   0, 112.086,  21.885,  -0.01514,  -0.00600, 0.01406, 0.02331,-0.07995
0727+409,   5,   0,   0,   0, 112.714,  40.831,  -0.00917,  -0.00240, 0.01876, 0.02857,-0.35961
0727-115,3629, 852, 504, 657, 112.580, -11.687,  +0.00033,  -0.00712, 0.00064, 0.00118,-0.06605
0727-365,   2,   5,   4,   4, 112.273, -36.663,,,,,
0728+249,   5,   0,   0,   0, 112.891,  24.866,  -0.02461,  -0.06764, 0.01665, 0.02842, 0.50178
0728-235,   3,   3,   1,   3, 112.778, -23.697,,,,,
0729+259,  78,  19,  14,  10, 113.234,  25.811,  +0.00262,  +0.00946, 0.00763, 0.01276, 0.03567
0730+504,   3,   5,   3,   3, 113.469,  50.369,,,,,
0731+050,   1,   4,   0,   4, 113.489,   4.937,,,,,
0733+261,   4,   1,   0,   1, 114.242,  26.081,,,,,
0733-174,  24,   4,   2,   2, 113.941, -17.597,  -0.00732,  +0.09215, 0.03072, 0.06351, 0.14987
0735+178, 470,  60,  35,  47, 114.531,  17.705,  -0.01014,  +0.00975, 0.00449, 0.00645,-0.07857
0736+017, 223, 107,  71,  74, 114.825,   1.618,  +0.00749,  -0.00757, 0.00343, 0.00576,-0.18278
0736-332,   4,   4,   3,   2, 114.571, -33.370,,,,,
0736-397,   0,   6,   3,   6, 114.483, -39.909,,,,,
0738+313, 127,  56,  25,  44, 115.295,  31.200,  +0.00845,  +0.01138, 0.00711, 0.01047,-0.22500
0738+491, 162,  43,  30,  33, 115.511,  49.004,  +0.00675,  +0.00808, 0.00447, 0.00615,-0.02556
0738-674,  26,   0,   0,   0, 114.735, -67.597,  +0.00757,  -0.03827, 0.02308, 0.02962, 0.19951
0740-383,   3,   3,   2,   3, 115.675, -38.484,,,,,
0741-379,   4,   3,   1,   3, 115.937, -38.066,,,,,
0741-444,   0,   6,   2,   6, 115.886, -44.568,,,,,
0742+103, 210, 122,  69, 103, 116.388,  10.187,  +0.00052,  -0.02006, 0.00742, 0.01827,-0.14710
0742+792,   4,   1,   1,   1, 117.680,  79.155,,,,,
0742-562,   0,   8,   5,   8, 115.835, -56.326,,,,,
0743+259, 744,  58,  38,  43, 116.608,  25.817,  +0.00087,  -0.00082, 0.00145, 0.00165,-0.00962
0743+277, 173,  47,  35,  28, 116.668,  27.583,  +0.01367,  -0.00405, 0.00527, 0.00650,-0.04727
0743-006,  94,  36,  27,  24, 116.475,  -0.738,  +0.00872,  -0.01911, 0.00868, 0.01625,-0.04684
0743-673,  30,   4,   3,   1, 115.882, -67.440,  +0.02580,  +0.02395, 0.02180, 0.02545, 0.04786
0744-691,   4,   2,   0,   2, 116.085, -69.319,,,,,
0745+241, 132,  54,  42,  36, 117.150,  24.007,  -0.00069,  -0.00541, 0.00383, 0.00535,-0.10611
0747+185,  55,  14,   6,  11, 117.501,  18.387,  +0.00655,  +0.00742, 0.01141, 0.01761,-0.12012
0748+126, 600, 150, 108,  91, 117.717,  12.518,  -0.00032,  +0.00071, 0.00251, 0.00381,-0.05483
0749+540,1073, 122,  95,  78, 118.256,  53.883,  +0.00041,  -0.00385, 0.00123, 0.00145, 0.02438
0754+100,  57,   8,   5,   8, 119.278,   9.943,  -0.00548,  +0.03851, 0.00558, 0.01165,-0.08119
0755+379,   4,   2,   1,   2, 119.617,  37.787,,,,,
0758-398,   2,   3,   1,   3, 120.101, -39.988,,,,,
0758-737,  16,   6,   4,   4, 119.309, -73.886,  -0.10148,  +0.00603, 0.17980, 0.18544,-0.09906
0759+183, 118,  22,  15,  16, 120.700,  18.164,  +0.00625,  +0.00989, 0.00670, 0.01102,-0.15881
0759+252,   0,   6,   0,   6, 120.673,  25.153,,,,,
0800+618, 421,  83,  54,  59, 121.326,  61.740,  -0.00436,  -0.01045, 0.00439, 0.00476,-0.02652
0802+212,   0,   6,   2,   6, 121.411,  21.114,,,,,
0802-010,   7,   2,   2,   0, 121.304,  -1.187,  -0.00850,  -0.03860, 0.01589, 0.02860,-0.10746
0804+499,1393, 145, 110, 106, 122.165,  49.843,  +0.00281,  -0.00266, 0.00122, 0.00143,-0.13206
0804-267,   4,   2,   0,   2, 121.553, -26.876,,,,,
0805+046,  26,  10,   6,   7, 121.990,   4.543,  -0.07540,  +0.00852, 0.01095, 0.01818,-0.07698
0805+410, 709,  81,  59,  53, 122.236,  40.879,  +0.00060,  +0.00647, 0.00142, 0.00178, 0.02687
0805-077,  30,  14,   7,  11, 122.065,  -7.853,  -0.00910,  +0.00920, 0.00684, 0.00890,-0.32225
0808+019, 505, 133,  90,  94, 122.861,   1.781,  +0.00462,  -0.00982, 0.00207, 0.00328,-0.10487
0810+247,   6,   0,   0,   0, 123.446,  24.600,  +0.00879,  +0.01511, 0.05175, 0.06208,-0.42488
0810+258,   4,   1,   0,   1, 123.266,  25.703,,,,,
0812+020,  12,  21,  14,  16, 123.846,   1.917,  +0.08252,  +0.13728, 0.15768, 0.20475, 0.15219
0812+367,  68,  17,  12,  11, 123.858,  36.588,  +0.00326,  -0.00804, 0.00632, 0.00907,-0.04281
0814+240,   5,   1,   0,   1, 124.294,  23.873,  -0.05550,  -0.09397, 0.17101, 0.18010,-0.07664
0814+425, 224,  92,  61,  65, 124.567,  42.379,  +0.00073,  -0.00585, 0.00309, 0.00362,-0.07895
0816+054,   5,   0,   0,   0, 124.734,   5.294,  -0.03581,  +0.08104, 0.04358, 0.07597,-0.11481
0818-128,  27,  10,   4,   7, 125.239, -12.983,  -0.01260,  -0.00286, 0.00759, 0.01266,-0.04135
0820+560,  82,   1,   1,   1, 126.197,  55.879,  -0.00129,  -0.01246, 0.00591, 0.00631,-0.10122
0821+248,   5,   0,   0,   0, 126.138,  24.645,  +0.00602,  +0.11272, 0.02146, 0.03604,-0.21250
0821+394, 199, 100,  70,  58, 126.231,  39.278,  +0.00644,  +0.00808, 0.00478, 0.00668,-0.07632
0821+621,  16,   4,   2,   3, 126.411,  61.958,  -0.00550,  +0.04571, 0.01597, 0.01792, 0.26352
0822+137,   5,   1,   1,   1, 126.300,  13.542,  +0.01074,  -0.02046, 0.00839, 0.01359,-0.01114
0823+033,1512, 277, 162, 218, 126.460,   3.157,  -0.00058,  +0.00277, 0.00102, 0.00206, 0.01579
0823-223,  23,  30,  26,  23, 126.507, -22.508,  -0.01512,  +0.01358, 0.01831, 0.04257,-0.16500
0823-500,   3,   6,   3,   4, 126.362, -50.177,,,,,
0826-373, 131,  50,  34,  32, 127.020, -37.518,  -0.01931,  -0.04919, 0.01237, 0.01892, 0.07730
0827+243, 226,  65,  41,  44, 127.717,  24.183,  +0.00280,  -0.02057, 0.00299, 0.00430,-0.13795
0828+493,  31,   2,   2,   1, 128.097,  49.223,  -0.02384,  -0.01248, 0.01350, 0.01540,-0.02834
0829+046,  32,   7,   6,   5, 127.954,   4.494,  +0.00473,  +0.03221, 0.00820, 0.01453,-0.06052
0829+089,   7,   0,   0,   0, 127.980,   8.795,  -0.01799,  -0.15869, 0.02941, 0.07160, 0.19044
0830+160,   5,   0,   0,   0, 128.206,  15.902,  -0.05564,  +0.08231, 0.07632, 0.11324,-0.08137
0831+557,  19,   5,   3,   3, 128.729,  55.573,  +0.03987,  +0.00516, 0.02195, 0.01904,-0.03543
0831-445,   2,   3,   1,   3, 128.343, -44.694,,,,,
0833+585,  25,   6,   4,   5, 129.343,  58.417,  -0.02351,  -0.00874, 0.01785, 0.01675,-0.08303
0834+250,  26,  10,   9,   6, 129.418,  24.906,  +0.01351,  -0.02069, 0.00947, 0.01234,-0.14105
0834-201, 457, 171, 119, 111, 129.163, -20.283,  -0.00128,  -0.01609, 0.00777, 0.01265,-0.01022
0836+182,   6,   1,   0,   1, 129.878,  18.046,  +0.00730,  -0.05153, 0.03610, 0.05286,-0.27226
0836+710,  25,   7,   5,   5, 130.352,  70.895,  -0.00159,  -0.00880, 0.01023, 0.00927,-0.05213
0838+133,   5,   0,   0,   0, 130.198,  13.207,  -0.00927,  -0.00243, 0.03460, 0.06376,-0.16387
0839+187,  33,   4,   3,   2, 130.521,  18.595,  -0.00820,  +0.06121, 0.01083, 0.01876, 0.05767
0842-375,   5,   1,   0,   1, 131.218, -37.703,  -0.39694,  -2.02219, 0.48695, 1.85977, 0.68501
0843-547,   2,   6,   4,   3, 131.260, -54.969,,,,,
0844-177,   4,   1,   1,   1, 131.797, -17.914,,,,,
0844-652,   2,   3,   2,   2, 131.297, -65.456,,,,,
0845-051,   0,   5,   4,   5, 131.995,  -5.343,,,,,
0847-120, 167,  48,  29,  35, 132.540, -12.226,  +0.00982,  -0.00852, 0.00771, 0.01068,-0.00825
0850+581,  21,   2,   2,   2, 133.675,  57.958,  -0.00400,  -0.00894, 0.01247, 0.01544,-0.02183
0851+202,3542,1162, 705, 851, 133.704,  20.109,  -0.00214,  +0.00129, 0.00054, 0.00093,-0.04921
0854+213,   4,   1,   0,   1, 134.239,  21.195,,,,,
0854-108, 177,  42,  28,  28, 134.174, -11.087,  -0.00715,  +0.01291, 0.00923, 0.01333,-0.07092
0855-196,   5,   0,   0,   0, 134.522, -19.844,  -0.03008,  +0.03623, 0.01046, 0.02617, 0.05542
0855-716,   2,   3,   0,   3, 133.799, -71.818,,,,,
0858-279,   5,   3,   1,   3, 135.167, -28.139,  -0.07774,  +0.20471, 0.05309, 0.11428,-0.07092
0859+470,  70,  35,  18,  34, 135.767,  46.851,  -0.00429,  -0.02465, 0.00880, 0.01244,-0.16093
0859+681,   6,   1,   0,   1, 135.971,  67.956,  -0.02204,  -0.01590, 0.04524, 0.04609, 0.02493
0859-140,  29,  12,   2,  12, 135.570, -14.259,  -0.01199,  +0.00246, 0.00829, 0.01539,-0.28781
0902+210,   2,   3,   2,   3, 136.310,  20.870,,,,,
0902-350,   3,   2,   0,   2, 136.177, -35.240,,,,,
0903-573,   8,   5,   2,   4, 136.222, -57.585,  -0.58153,  -0.62732, 0.35304, 0.79586,-0.51080
0906+015,  21,  24,  14,  20, 137.292,   1.360,  +0.00759,  +0.01470, 0.01021, 0.01745,-0.19034
0906+163,   4,   3,   1,   3, 137.233,  16.165,,,,,
